Time / Date,Area,Description,Device
2023-11-24 오전 8:38,MSAI01,X: Shuttle Telescope Not Centered ,LV05SH01            
2023-11-24 오전 8:37,MSAI01,X: Shuttle Telescope Not Centered ,LV04SH01            
2023-11-24 오전 1:50,MSAI01,"Data Present, No Logical Load Presence",LL12RO11            
2023-11-24 오전 1:36,MSAI01,Lift Conveyor Overhang Fault Side B ,EL01LO00            
2023-11-23 오후 10:51,MSAI01,Lift Conveyor Overhang Fault Side B ,EL01LO00            
2023-11-23 오후 9:01,MSAI01,"Data Present, No Logical Load Presence",LL01RO11            
2023-11-23 오후 8:58,MSAI01,"Data Present, No Logical Load Presence",LL12RO11            
2023-11-23 오후 7:57,MSAI01,"Data Present, No Logical Load Presence",LL13RO11            
2023-11-23 오후 7:45,MSAI01,"Pick Location Deep, Front Bin Occupied",LV16SH01            
2023-11-23 오후 7:45,MSAI01,"Pick Location Deep, Front Bin Occupied",LV16SH01            
2023-11-23 오후 6:40,MSAI01,"Pick Location Deep, Front Bin Occupied",LV16SH01            
