Time / Date,Area,Description,Device
2023-11-22 오전 9:12,MSAI02,Move W-axis not allowed when loaded ,LV11SH01            
2023-11-22 오전 9:10,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 9:10,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 9:03,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 9:03,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 9:03,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 8:53,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 8:52,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 8:52,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 8:35,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 8:35,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 8:35,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 8:35,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 8:35,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 8:31,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 8:31,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 8:23,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 8:23,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 8:23,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 8:16,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 8:16,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 8:16,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 8:07,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 8:07,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 8:07,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 7:51,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 7:51,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 7:44,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 7:44,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 7:41,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 7:41,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 7:41,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 7:39,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 7:39,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 7:38,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 7:38,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 7:34,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 7:33,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 7:29,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 7:28,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 7:28,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 7:22,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 7:22,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 7:16,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 7:16,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 7:16,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 7:09,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 7:09,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 7:09,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 7:05,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 7:05,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 7:05,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 7:04,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 7:04,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 7:00,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 7:00,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 7:00,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 6:58,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 6:32,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 6:32,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 6:26,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 6:26,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 6:26,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 6:26,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 6:24,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 6:24,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 6:24,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 6:09,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 6:09,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 6:04,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 6:04,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 6:04,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 5:32,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 5:32,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 5:32,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 4:51,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 4:50,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 4:50,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 4:50,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 4:40,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-22 오전 4:40,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 4:36,MSAI02,Front Finger 2 Not Closed ,LV15SH01            
2023-11-22 오전 4:34,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오전 4:34,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-22 오전 4:34,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
