Time / Date,Area,Description,Device
2023-11-23 오전 2:06,MSAI03,Z: Max Current Duration Exceeded,LV12SH01            
2023-11-23 오전 2:03,MSAI03,Bin Empty ,LV15SH01            
2023-11-23 오전 12:26,MSAI03,"Sensor Blocked, No Logical Load Presence",LL15RO12            
2023-11-23 오전 12:18,MSAI03,"Sensor Blocked, No Logical Load Presence",LL15RO12            
2023-11-23 오전 12:18,MSAI03,"Data Present, No Logical Load Presence",LL16RO12            
2023-11-23 오전 12:11,MSAI03,"Sensor Blocked, No Logical Load Presence",LL15RO12            
2023-11-22 오후 11:25,MSAI03,No Communications with Shuttle,LV16SH01            
2023-11-22 오후 11:20,MSAI03,Conveyor Gap Sensor Blocked ,CL02DS11            
2023-11-22 오후 11:12,MSAI03,Bin Empty ,LV11SH01            
2023-11-22 오후 10:50,MSAI03,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-22 오후 10:49,MSAI03,Profinet Fault - See Diagnostics Screen ,EL01LO04            
2023-11-22 오후 10:49,MSAI03,Profinet Fault - See Diagnostics Screen ,EL01LO01            
2023-11-22 오후 10:18,MSAI03,Gap between loads too small ,LV09SH01            
2023-11-22 오후 7:46,MSAI03,Z: Following Error Window too Large ,LV15SH01            
