,Time / Date,Active Time/Date,Area,Description,Device
10,2023-09-01 오전 8:57,2023-09-01 오전 8:55,CC04,Fault data without occupation  OK ,P2513
11,2023-09-01 오전 8:57,2023-09-01 오전 8:55,CC04,Fault data without occupation  OK ,P2513
15,2023-09-01 오전 8:55,2023-09-01 오전 8:55,CC04,Fault data without occupation Digital Alarm,P2513
135,2023-09-01 오전 8:38,2023-09-01 오전 8:36,CC04,Fault occupied without data  OK ,P2524
136,2023-09-01 오전 8:38,2023-09-01 오전 8:36,CC04,Fault occupied without data  OK ,P2524
161,2023-09-01 오전 8:36,2023-09-01 오전 8:36,CC04,Fault occupied without data Digital Alarm,P2524
214,2023-09-01 오전 8:30,2023-09-01 오전 8:29,CC04,Jam or sensor fault  OK ,P2512
215,2023-09-01 오전 8:30,2023-09-01 오전 8:29,CC04,Jam or sensor fault  OK ,P2512
216,2023-09-01 오전 8:30,2023-09-01 오전 8:29,CC04,Fault data without occupation  OK ,P2513
217,2023-09-01 오전 8:30,2023-09-01 오전 8:29,CC04,Fault data without occupation  OK ,P2513
220,2023-09-01 오전 8:29,2023-09-01 오전 8:29,CC04,Fault data without occupation Digital Alarm,P2513
221,2023-09-01 오전 8:29,2023-09-01 오전 8:29,CC04,Jam or sensor fault Digital Alarm,P2512
255,2023-09-01 오전 8:25,2023-09-01 오전 8:25,CC04,Fault data without occupation  OK ,P2513
256,2023-09-01 오전 8:25,2023-09-01 오전 8:25,CC04,Fault data without occupation  OK ,P2513
257,2023-09-01 오전 8:25,2023-09-01 오전 8:25,CC04,Fault data without occupation Digital Alarm,P2513
264,2023-09-01 오전 8:25,2023-09-01 오전 8:23,CC04,Fault data without occupation  OK ,P2513
265,2023-09-01 오전 8:25,2023-09-01 오전 8:23,CC04,Fault data without occupation  OK ,P2513
286,2023-09-01 오전 8:23,2023-09-01 오전 8:23,CC04,Fault data without occupation Digital Alarm,P2513
302,2023-09-01 오전 8:22,2023-09-01 오전 8:20,CC04,Fault data without occupation  OK ,P2513
303,2023-09-01 오전 8:22,2023-09-01 오전 8:20,CC04,Fault data without occupation  OK ,P2513
310,2023-09-01 오전 8:20,2023-09-01 오전 8:20,CC04,Fault data without occupation Digital Alarm,P2513
872,2023-09-01 오전 5:35,2023-09-01 오전 5:33,CC04,Fault occupied without data  OK ,P2515
873,2023-09-01 오전 5:35,2023-09-01 오전 5:33,CC04,Fault occupied without data  OK ,P2515
876,2023-09-01 오전 5:35,2023-09-01 오전 5:33,CC04,Fault data without occupation  OK ,P2505
877,2023-09-01 오전 5:35,2023-09-01 오전 5:33,CC04,Fault data without occupation  OK ,P2505
878,2023-09-01 오전 5:34,2023-09-01 오전 5:33,CC04,Fault occupied without data  OK ,P2514
879,2023-09-01 오전 5:34,2023-09-01 오전 5:33,CC04,Fault occupied without data  OK ,P2514
880,2023-09-01 오전 5:34,2023-09-01 오전 5:33,CC04,Fault data without occupation  OK ,P2513
881,2023-09-01 오전 5:34,2023-09-01 오전 5:33,CC04,Fault data without occupation  OK ,P2513
882,2023-09-01 오전 5:33,2023-09-01 오전 5:33,CC04,Fault occupied without data Digital Alarm,P2515
883,2023-09-01 오전 5:33,2023-09-01 오전 5:33,CC04,Fault occupied without data Digital Alarm,P2514
885,2023-09-01 오전 5:33,2023-09-01 오전 5:33,CC04,Fault data without occupation Digital Alarm,P2513
886,2023-09-01 오전 5:33,2023-09-01 오전 5:33,CC04,Fault data without occupation Digital Alarm,P2505
889,2023-09-01 오전 5:31,2023-09-01 오전 5:10,CC04,Jam or sensor fault  OK ,P2594_Z1
895,2023-09-01 오전 5:30,2023-09-01 오전 5:29,CC04,Fault data without occupation  OK ,P2513
896,2023-09-01 오전 5:30,2023-09-01 오전 5:29,CC04,Fault data without occupation  OK ,P2513
899,2023-09-01 오전 5:29,2023-09-01 오전 5:29,CC04,Fault data without occupation Digital Alarm,P2513
904,2023-09-01 오전 5:27,2023-09-01 오전 5:23,CC04,Fault data without occupation  OK ,P2513
905,2023-09-01 오전 5:27,2023-09-01 오전 5:23,CC04,Fault data without occupation  OK ,P2513
936,2023-09-01 오전 5:23,2023-09-01 오전 5:23,CC04,Fault data without occupation Digital Alarm,P2513
