Time / Date,Area,Description,Device
2023-10-09 오전 10:34,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-09 오전 10:19,CC04,Fault occupied without data Digital Alarm,P2516
2023-10-09 오전 10:19,CC04,Fault data without occupation Digital Alarm,P2515
2023-10-09 오전 9:49,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-09 오전 9:43,CC04,Fault occupied without data Digital Alarm,P2521
2023-10-09 오전 8:44,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-09 오전 8:37,CC04,Fault data without occupation Digital Alarm,P2527
2023-10-09 오전 8:31,CC04,Fault data without occupation Digital Alarm,P2527
2023-10-09 오전 8:16,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-09 오전 7:57,CC04,Fault data without occupation Digital Alarm,P2513
2023-10-09 오전 7:55,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-07 오후 3:38,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-07 오후 2:42,CC04,Fault occupied without data Digital Alarm,P2523
2023-10-07 오후 2:38,CC04,Fault occupied without data Digital Alarm,P2524
2023-10-07 오후 2:38,CC04,Fault occupied without data Digital Alarm,P2523
2023-10-07 오후 1:31,CC04,Jam or sensor fault Digital Alarm,P2506
2023-10-07 오후 1:25,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-07 오전 10:48,CC04,Fault data without occupation Digital Alarm,P2604
2023-10-07 오전 7:46,CC04,Fault occupied without data Digital Alarm,P2611
2023-10-07 오전 7:24,CC04,Fault occupied Without data Digital Alarm,P2631_Z10
2023-10-07 오전 7:24,CC04,Fault data without occupation Digital Alarm,P2631_Z11
2023-10-07 오전 6:25,CC04,Lenght measure fault Digital Alarm,P2611_DIM
2023-10-07 오전 4:54,CC04,Jam or sensor fault Digital Alarm,P2631_Z1
2023-10-07 오전 4:54,CC04,Jam or sensor fault Digital Alarm,P2631_Z1
2023-10-07 오전 4:52,CC04,Jam or sensor fault Digital Alarm,P2631_Z1
2023-10-07 오전 4:13,CC04,Fault data without occupation Digital Alarm,P2501
2023-10-07 오전 4:13,CC04,Fault data without occupation Digital Alarm,P2501
2023-10-07 오전 4:01,CC04,Jam or sensor fault Digital Alarm,P2631_Z1
2023-10-07 오전 4:01,CC04,Fault data without occupation Digital Alarm,P2631_Z2
2023-10-07 오전 4:01,CC04,Fault occupied Without data Digital Alarm,P2631_Z3
2023-10-07 오전 3:59,CC04,Jam or sensor fault Digital Alarm,P2631_Z1
2023-10-07 오전 3:59,CC04,Jam or sensor fault Digital Alarm,P2631_Z1
2023-10-07 오전 3:58,CC04,Jam or sensor fault Digital Alarm,P2631_Z1
2023-10-07 오전 3:58,CC04,Fault data without occupation Digital Alarm,P2631_Z2
2023-10-07 오전 3:58,CC04,Fault occupied Without data Digital Alarm,P2631_Z3
2023-10-07 오전 3:55,CC04,Fault occupied without data Digital Alarm,P2501
2023-10-07 오전 3:13,CC04,Jam or sensor fault Digital Alarm,P2631_Z1
2023-10-07 오전 2:25,CC04,Fault occupied without data Digital Alarm,P2535
2023-10-07 오전 2:25,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-07 오전 2:25,CC04,Fault occupied without data Digital Alarm,P2534A_CNV
2023-10-07 오전 2:14,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-07 오전 2:03,CC04,Fault data without occupation Digital Alarm,P2513
2023-10-07 오전 1:00,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-06 오후 10:08,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-06 오후 9:37,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-06 오후 9:16,CC04,Fault data without occupation Digital Alarm,P2501
2023-10-06 오후 9:15,CC04,Fault occupied without data Digital Alarm,P2504
2023-10-06 오후 9:13,CC04,Fault occupied without data Digital Alarm,P2503
2023-10-06 오후 9:12,CC04,Fault data without occupation Digital Alarm,P2513
2023-10-06 오후 9:00,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-06 오후 8:56,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-06 오후 8:39,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-10-06 오후 8:03,CC04,Fault data without occupation Digital Alarm,P2501
2023-10-06 오후 7:32,CC04,Fault data without occupation Digital Alarm,P2501
2023-10-06 오후 7:28,CC04,Fault data without occupation Digital Alarm,P2501
2023-10-06 오후 7:27,CC04,Fault data without occupation Digital Alarm,P2501
