Time / Date,Area,Description,Device
2023-10-05 오전 6:49,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-10-05 오전 6:48,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-10-05 오전 6:45,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-10-05 오전 6:43,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-10-05 오전 6:38,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-10-05 오전 6:33,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-10-05 오전 6:31,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-10-05 오전 6:28,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-10-05 오전 6:24,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-10-05 오전 6:22,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-10-05 오전 6:21,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-10-05 오전 5:59,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-10-05 오전 5:45,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-10-05 오전 5:45,LP02,System is stopped Digital Alarm,LP02
2023-10-05 오전 5:45,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-10-04 오후 11:30,LP02,System is stopped Digital Alarm,LP02
2023-10-04 오후 11:30,LP02,Emergency stop from external system Digital Alarm,LP02
2023-10-04 오후 9:10,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-10-04 오후 9:09,LP02,System is stopped Digital Alarm,LP02
2023-10-04 오후 9:09,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-10-04 오후 8:39,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-10-04 오후 8:21,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-10-04 오후 7:09,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-10-04 오후 7:09,LP02,in manual from HMI panel Digital Alarm,LP02
2023-10-04 오후 7:05,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
