Time / Date,Area,Description,Device
2023-10-06 오전 7:03,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK reset required,                    
2023-10-06 오전 7:03,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK Activated,EZ12A_CC3_IncomingIn
2023-10-06 오전 7:03,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK reset required,                    
2023-10-06 오전 7:02,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK Activated,EZ12A_CC3_IncomingIn
2023-10-06 오전 6:26,PC02,P2059 End Transfer PE Fault,P2059               
2023-10-06 오전 6:26,PC02,P2058 End Transfer PE Fault,P2058               
2023-10-06 오전 2:00,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-10-06 오전 2:00,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-10-06 오전 2:00,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-10-06 오전 2:00,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-10-06 오전 2:00,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-10-06 오전 2:00,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-10-06 오전 2:00,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-10-06 오전 2:00,PC02,EZ14 ESTOP S14 reset required,                    
2023-10-06 오전 1:53,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-10-06 오전 1:53,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-10-06 오전 1:53,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-10-06 오전 1:53,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-10-06 오전 1:53,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-10-06 오전 1:53,PC02,EZ14 ESTOP S14 Activated,EZ14                
2023-10-06 오전 1:38,PC02,"P2595 Slipsheet Jam, Need Attention",                    
2023-10-06 오전 1:38,PC02,"P2596 Slipsheet Jam, Need Attention",                    
2023-10-06 오전 1:36,PC02,EZ14 ESTOP S16 reset required,                    
2023-10-06 오전 1:36,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-10-06 오전 1:36,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-10-06 오전 1:36,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-10-06 오전 1:36,PC02,EZ14 ESTOP S16 Activated,EZ14                
2023-10-06 오전 1:36,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-10-06 오전 1:36,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-10-06 오전 1:34,PC02,P2138 Q03 Pallet transfer run time fault,P2138               
2023-10-06 오전 1:30,PC02,"P2595 Slipsheet Jam, Need Attention",                    
2023-10-06 오전 1:28,PC02,EZ14 ESTOP S15 reset required,                    
2023-10-06 오전 1:28,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-10-06 오전 1:28,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-10-06 오전 1:28,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-10-06 오전 1:28,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-10-06 오전 1:28,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-10-06 오전 1:28,PC02,EZ14 ESTOP S15 Activated,EZ14                
2023-10-06 오전 1:22,PC02,"P2596 Slipsheet Jam, Need Attention",                    
2023-10-06 오전 1:20,PC02,"P2596 Slipsheet Jam, Need Attention",                    
2023-10-06 오전 1:19,PC02,"P2595 Slipsheet Jam, Need Attention",                    
2023-10-06 오전 1:19,PC02,"P2596 Slipsheet Jam, Need Attention",                    
2023-10-06 오전 1:19,PC02,"P2596 Slipsheet Jam, Need Attention",                    
2023-10-06 오전 1:19,PC02,"P2596 Slipsheet Jam, Need Attention",                    
2023-10-06 오전 12:39,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-10-06 오전 12:29,PC02,LC2002ASafety Light Curtain Tripped,LC2002A             
2023-10-06 오전 12:26,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-10-06 오전 12:16,PC02,"P2595 Slipsheet Jam, Need Attention",                    
2023-10-06 오전 12:16,PC02,"P2596 Slipsheet Jam, Need Attention",                    
2023-10-06 오전 12:06,PC02,EZ14 Tripped,                    
2023-10-06 오전 12:06,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-10-06 오전 12:06,PC02,LC2051ASafety Light Curtain Tripped,LC2051A             
2023-10-05 오후 11:55,PC02,P2055 Position 01 PE Blocked whilstUnoccupied Fault,P2055               
2023-10-05 오후 9:13,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-10-05 오후 8:17,PC02,"P2595 Slipsheet Jam, Need Attention",                    
2023-10-05 오후 8:17,PC02,"P2596 Slipsheet Jam, Need Attention",                    
2023-10-05 오후 8:16,PC02,"P2596 Slipsheet Jam, Need Attention",                    
2023-10-05 오후 8:10,PC02,"P2597 Slipsheet Jam, Need Attention",                    
