Time / Date,Area,Description,Device
2023-11-09 오전 8:49,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 8:49,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 8:40,LP02,Time out movement on robot Digital Alarm,LP02
2023-11-09 오전 8:40,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 8:38,LP02,Time out movement on robot Digital Alarm,LP02
2023-11-09 오전 8:38,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 8:21,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 8:13,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 8:08,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 8:03,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 8:01,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 8:00,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 7:52,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 7:49,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 7:47,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 7:42,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 7:40,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 7:35,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 7:31,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-09 오전 7:31,LP02,System is stopped Digital Alarm,LP02
2023-11-09 오전 7:31,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-09 오전 7:30,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-09 오전 7:30,LP02,System is stopped Digital Alarm,LP02
2023-11-09 오전 7:30,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-09 오전 6:55,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-09 오전 1:06,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-09 오전 1:04,LP02,System is stopped Digital Alarm,LP02
2023-11-09 오전 1:04,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-09 오전 1:03,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-09 오전 1:02,LP02,System is stopped Digital Alarm,LP02
2023-11-09 오전 1:02,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-09 오전 12:55,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-09 오전 12:54,LP02,System is stopped Digital Alarm,LP02
2023-11-09 오전 12:54,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-09 오전 12:51,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-09 오전 12:50,LP02,System is stopped Digital Alarm,LP02
2023-11-09 오전 12:50,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-08 오후 11:06,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-08 오후 11:06,LP02,System is stopped Digital Alarm,LP02
2023-11-08 오후 11:06,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-08 오후 10:29,LP02,Emergency stop from external system Digital Alarm,LP02
2023-11-08 오후 10:29,LP02,System is stopped Digital Alarm,LP02
2023-11-08 오후 10:29,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-08 오후 10:14,LP02,[Sensor]Lift head sensor 1 not activated Digital Alarm,LP02
