Time / Date,Area,Description,Device
2023-11-07 오전 9:03,CC05,Fault data without occupation Digital Alarm,P2553
2023-11-07 오전 8:51,CC05,Jam or sensor fault Digital Alarm,P2567
2023-11-07 오전 7:22,CC05,Fault data without occupation Digital Alarm,P2569
2023-11-07 오전 6:58,CC05,Jam or sensor fault Digital Alarm,P2567
2023-11-07 오전 1:13,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-06 오후 10:31,CC05,Fault data without occupation Digital Alarm,P2683
2023-11-06 오후 10:31,CC05,Fault occupied without data Digital Alarm,P2681
2023-11-06 오후 8:11,CC05,Drive reference fault Digital Alarm,P2568
2023-11-06 오후 8:11,CC05,Fault occupied without data Digital Alarm,P2566
2023-11-06 오후 8:08,CC05,Fault occupied without data Digital Alarm,P2568
2023-11-06 오후 8:07,CC05,Fault occupied without data Digital Alarm,P2565
2023-11-06 오후 8:06,CC05,Fault occupied without data Digital Alarm,P2564
2023-11-06 오후 8:06,CC05,Fault occupied without data Digital Alarm,P2563
2023-11-06 오후 8:05,CC05,Fault occupied without data Digital Alarm,P2562
2023-11-06 오후 8:01,CC05,Fault occupied without data Digital Alarm,P2562
