Time / Date,Area,Description,Device
2023-11-24 오전 8:50,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-24 오전 8:29,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-24 오전 8:28,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-24 오전 8:27,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-24 오전 8:25,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-24 오전 3:17,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-24 오전 1:11,LP02,System is stopped Digital Alarm,LP02
2023-11-24 오전 1:11,LP02,Emergency stop from external system Digital Alarm,LP02
2023-11-24 오전 12:55,LP02,System is stopped Digital Alarm,LP02
2023-11-24 오전 12:55,LP02,Emergency stop from external system Digital Alarm,LP02
2023-11-23 오후 8:24,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-23 오후 8:02,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-23 오후 7:59,LP02,System is stopped Digital Alarm,LP02
2023-11-23 오후 7:58,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-23 오후 7:58,LP02,[Sensor]Lift head sensor 1 not activated Digital Alarm,LP02
2023-11-23 오후 7:58,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-23 오후 7:56,LP02,Limit of measurement is exceeded on the short light grid (Overhang) Digital Alarm,LP02
2023-11-23 오후 7:41,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-23 오후 7:41,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-23 오후 7:14,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-23 오후 6:27,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-23 오후 6:27,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-23 오후 6:26,LP02,System is stopped Digital Alarm,LP02
2023-11-23 오후 6:26,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-23 오후 6:24,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
2023-11-23 오후 6:03,LP02,System is stopped Digital Alarm,LP02
2023-11-23 오후 6:03,LP02,Emergency stop from external system Digital Alarm,LP02
2023-11-23 오후 6:03,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-23 오후 6:02,LP02,System is stopped Digital Alarm,LP02
2023-11-23 오후 6:02,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-23 오후 6:02,LP02,No command-ack is returned from robot Digital Alarm,LP02
2023-11-23 오후 6:02,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-23 오후 6:02,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-23 오후 6:00,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
