Time / Date,Area,Description,Device
2023-11-09 오전 8:34,PC02,TOP Shuttle car - Unit Control Fault - Error code 23,SC_Car_TOP          
2023-11-09 오전 8:34,PC02,P2020 Q01 Pallet transfer run time fault,P2020               
2023-11-09 오전 8:33,PC02,P2020 Q01 Pallet transfer run time fault,P2020               
2023-11-09 오전 8:33,PC02,TOP Shuttle car - Unit Control Fault - Error code 25,SC_Car_TOP          
2023-11-09 오전 8:33,PC02,EZ12 Tripped,                    
2023-11-09 오전 8:33,PC02,LC2028ASafety Light Curtain Tripped,LC2028A             
2023-11-09 오전 8:31,PC02,P2020 Q01 Pallet transfer run time fault,P2020               
2023-11-09 오전 8:04,PC02,"P2595 Slipsheet Jam, Need Attention",                    
2023-11-09 오전 8:00,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-11-09 오전 7:31,PC02,EZ14 ESTOP S15 reset required,                    
2023-11-09 오전 7:31,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-09 오전 7:31,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-09 오전 7:31,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-09 오전 7:31,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-09 오전 7:31,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-09 오전 7:31,PC02,EZ14 ESTOP S15 Activated,EZ14                
2023-11-09 오전 7:30,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-09 오전 7:30,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-09 오전 7:30,PC02,EZ14 ESTOP S15 reset required,                    
2023-11-09 오전 7:30,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-09 오전 7:30,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-09 오전 7:30,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-09 오전 7:30,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-09 오전 7:30,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-09 오전 7:30,PC02,EZ14 ESTOP S15 Activated,EZ14                
2023-11-09 오전 1:19,PC02,"P2597 Slipsheet Jam, Need Attention",                    
2023-11-09 오전 1:19,PC02,"P2598 Slipsheet Jam, Need Attention",                    
2023-11-09 오전 1:19,PC02,"P2598 Slipsheet Jam, Need Attention",                    
2023-11-09 오전 1:18,PC02,"P2598 Slipsheet Jam, Need Attention",                    
2023-11-09 오전 1:13,PC02,P2025 Q03 Pallet transfer run time fault,P2025               
2023-11-09 오전 1:06,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-09 오전 1:05,PC02,EZ14 ESTOP S16 reset required,                    
2023-11-09 오전 1:04,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-09 오전 1:04,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-09 오전 1:04,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-09 오전 1:04,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-09 오전 1:04,PC02,EZ14 ESTOP S16 Activated,EZ14                
2023-11-09 오전 1:04,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-09 오전 1:04,PC02,"P2597 Slipsheet Jam, Need Attention",                    
2023-11-09 오전 1:04,PC02,"P2598 Slipsheet Jam, Need Attention",                    
2023-11-09 오전 1:04,PC02,"P2598 Slipsheet Jam, Need Attention",                    
2023-11-09 오전 1:03,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-09 오전 1:03,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-09 오전 1:03,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
