Time / Date,Area,Description,Device
2023-11-09 오전 8:49,CC05,Fault occupied without data Digital Alarm,P2565
2023-11-09 오전 7:37,CC05,Fault occupied without data Digital Alarm,P2568
2023-11-09 오전 7:36,CC05,Drive reference fault Digital Alarm,P2568
2023-11-09 오전 7:36,CC05,Fault occupied without data Digital Alarm,P2566
2023-11-09 오전 7:36,CC05,Fault occupied without data Digital Alarm,P2568
2023-11-09 오전 7:35,CC05,Drive reference fault Digital Alarm,P2568
2023-11-09 오전 7:34,CC05,Fault occupied without data Digital Alarm,P2566
2023-11-09 오전 7:31,CC05,Fault data without occupation Digital Alarm,P2562
2023-11-09 오전 7:31,CC05,Fault occupied without data Digital Alarm,P2564
2023-11-09 오전 7:30,CC05,Fault occupied without data Digital Alarm,P2563
2023-11-09 오전 7:29,CC05,Fault occupied without data Digital Alarm,P2562
2023-11-09 오전 7:29,CC05,Fault occupied without data Digital Alarm,P2565
2023-11-09 오전 6:55,CC05,Fault occupied without data Digital Alarm,P2564
2023-11-09 오전 6:55,CC05,Fault occupied without data Digital Alarm,P2563
2023-11-09 오전 12:21,CC05,Fault data without occupation Digital Alarm,P2685
2023-11-09 오전 12:21,CC05,Fault occupied without data Digital Alarm,P2684
2023-11-08 오후 11:22,CC05,Fault occupied without data Digital Alarm,P2681
2023-11-08 오후 10:24,CC05,Fault occupied without data Digital Alarm,P2681
2023-11-08 오후 10:24,CC05,Fault data without occupation Digital Alarm,P2683
2023-11-08 오후 10:10,CC05,Fault data without occupation Digital Alarm,P2683
2023-11-08 오후 10:10,CC05,Fault occupied without data Digital Alarm,P2681
2023-11-08 오후 7:00,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
