Time / Date,Area,Description,Device
2023-11-23 오전 6:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-23 오전 5:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-23 오전 4:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-23 오전 3:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-23 오전 2:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-23 오전 2:01,PC03,EZ19 ESTOP S03 reset required,                    
2023-11-23 오전 2:01,PC03,EZ19 ESTOP S03 Activated,EZ19                
2023-11-23 오전 2:01,PC03,ErgoPall Estop,ErgoPall            
2023-11-23 오전 2:01,PC03,EZ19 Tripped,                    
2023-11-23 오전 2:01,PC03,Gate_ErgoPallopen,Gate_ErgoPall       
2023-11-23 오전 1:53,PC03,LC2242ASafety Light Curtain Tripped,LC2242A             
2023-11-23 오전 1:53,PC03,ErgoPall Estop,ErgoPall            
2023-11-23 오전 1:53,PC03,EZ19 Tripped,                    
2023-11-23 오전 1:53,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-23 오전 1:51,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-23 오전 1:50,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-23 오전 1:48,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-23 오전 12:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-22 오후 11:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-22 오후 10:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-22 오후 9:46,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-22 오후 9:45,PC03,P2272 End Transfer PE Fault,P2272               
2023-11-22 오후 9:45,PC03,P2270 End Transfer PE Fault,P2270               
2023-11-22 오후 9:45,PC03,P2272 Q04 Pallet transfer run time fault,P2272               
2023-11-22 오후 9:44,PC03,P2272 Q04 Pallet transfer run time fault,P2272               
2023-11-22 오후 9:42,PC03,P2272 End Transfer PE Fault,P2272               
2023-11-22 오후 9:42,PC03,P2270 End Transfer PE Fault,P2270               
2023-11-22 오후 9:21,PC03,LC2271ASafety Light Curtain Tripped,LC2271A             
2023-11-22 오후 8:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-22 오후 6:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
