Time / Date,Area,Description,Device
2023-11-15 오전 5:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-15 오전 4:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-15 오전 3:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-15 오전 2:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-15 오전 1:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-15 오전 12:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-14 오후 11:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-14 오후 9:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-14 오후 8:29,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-14 오후 8:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-14 오후 7:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-14 오후 6:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-14 오전 7:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-14 오전 6:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-14 오전 5:25,PC03,LC2271ASafety Light Curtain Tripped,LC2271A             
2023-11-14 오전 5:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-14 오전 5:11,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-14 오전 4:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-14 오전 3:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-14 오전 3:03,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-14 오전 2:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-14 오전 1:15,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-14 오전 1:14,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-14 오전 1:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-14 오전 12:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-13 오후 11:11,PC03,P2222 Q03 Pallet transfer run time fault,P2222               
2023-11-13 오후 11:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-13 오후 11:08,PC03,P2222 Q03 Pallet transfer run time fault,P2222               
2023-11-13 오후 10:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-13 오후 10:01,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-13 오후 10:00,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-13 오후 9:56,PC03,P2273 End Transfer PE Fault,P2273               
2023-11-13 오후 9:39,PC03,P2253 photo eye consistency check failed!,P2253_Lifter_Winkel 
2023-11-13 오후 9:39,PC03,EZ17 DOOR LIFT reset required,                    
2023-11-13 오후 9:39,PC03,L2253 Inverter Not Ready,P2253_Lifter_Winkel 
2023-11-13 오후 9:39,PC03,EZ17 DOOR LIFT Activated,EZ17                
2023-11-13 오후 9:39,PC03,Gate_Lifteropen,Gate_Lifter         
2023-11-13 오후 9:38,PC03,P2253 photo eye consistency check failed!,P2253_Lifter_Winkel 
2023-11-13 오후 9:38,PC03,P2253_Lifter_Winkel Photo Eye Overhang Fault,P2253_Lifter_Winkel 
2023-11-13 오후 9:37,PC03,L2253 Inverter Not Ready,P2253_Lifter_Winkel 
2023-11-13 오후 9:37,PC03,LC2252ASafety Light Curtain Tripped,LC2252A             
2023-11-13 오후 9:37,PC03,EZ17 Tripped,                    
2023-11-13 오후 9:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-13 오후 7:15,PC03,LC2256ASafety Light Curtain Tripped,LC2256A             
2023-11-13 오후 7:15,PC03,EZ18 Tripped,                    
2023-11-13 오후 7:15,PC03,P2255 Start Transfer PE Fault,P2255               
2023-11-13 오후 7:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-13 오후 6:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
