Time / Date,Area,Description,Device
2023-11-22 오후 11:26,CC05,External fault Digital Alarm,P2552
2023-11-22 오후 11:26,CC05,Fault occupied without data Digital Alarm,P2552
2023-11-22 오후 11:23,CC05,Fault occupied without data Digital Alarm,P2551
2023-11-22 오후 11:00,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-22 오후 11:00,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-22 오후 9:18,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-22 오후 9:15,CC05,Fault occupied without data Digital Alarm,P2664_Z2
2023-11-22 오후 8:34,CC05,Drive reference fault Digital Alarm,P2568
2023-11-22 오후 8:34,CC05,Drive reference fault Digital Alarm,P2568
2023-11-22 오후 8:33,CC05,Fault occupied without data Digital Alarm,P2566
2023-11-22 오후 8:33,CC05,Fault occupied without data Digital Alarm,P2565
2023-11-22 오후 8:32,CC05,Fault occupied without data Digital Alarm,P2568
2023-11-22 오후 8:32,CC05,Fault occupied without data Digital Alarm,P2564
2023-11-22 오후 8:32,CC05,Fault occupied without data Digital Alarm,P2563
2023-11-22 오후 8:32,CC05,Fault occupied without data Digital Alarm,P2565
2023-11-22 오후 8:14,CC05,Fault occupied without data Digital Alarm,P2564
2023-11-22 오후 8:14,CC05,Fault occupied without data Digital Alarm,P2563
2023-11-22 오후 8:08,CC05,Fault occupied without data Digital Alarm,P2562
