,Time / Date,Active Time/Date,Area,Description,Device
365,2023-09-05 오전 8:02,2023-09-05 오전 8:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  ,                    
1224,2023-09-05 오전 4:39,2023-09-05 오전 4:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  ,                    
1243,2023-09-05 오전 4:36,2023-09-05 오전 4:36,UL03,200107 Error LED on SRM PLC is Active Indicating a PLC Error | Aisle 3  ,                    
2934,2023-09-05 오전 12:16,2023-09-05 오전 12:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  ,                    
4640,2023-09-04 오후 9:06,2023-09-04 오후 9:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  ,                    
4837,2023-09-04 오후 8:41,2023-09-04 오후 8:41,UL03,"121114 LHD Has A Load On Board Without Data Occupancy | LHD 1, Aisle 3  ",                    
5445,2023-09-04 오후 7:39,2023-09-04 오후 7:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  ,                    
