Time / Date,Area,Description,Device
2023-11-22 오전 9:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-22 오전 8:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-22 오전 7:22,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-22 오전 7:22,PC03,P2272 End Transfer PE Fault,P2272               
2023-11-22 오전 7:22,PC03,P2273 End Transfer PE Fault,P2273               
2023-11-22 오전 7:21,PC03,P2272 Q03 Pallet transfer run time fault,P2272               
2023-11-22 오전 7:21,PC03,P2272 Q03 Pallet transfer run time fault,P2272               
2023-11-22 오전 7:21,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-22 오전 7:20,PC03,P2272 Q03 Pallet transfer run time fault,P2272               
2023-11-22 오전 7:19,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-22 오전 7:18,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-22 오전 7:17,PC03,P2272 End Transfer PE Fault,P2272               
2023-11-22 오전 7:17,PC03,P2273 End Transfer PE Fault,P2273               
2023-11-22 오전 7:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-22 오전 6:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-22 오전 5:17,PC03,P2240 Q03 Pallet transfer run time fault,P2240               
2023-11-22 오전 5:14,PC03,P2240 Q03 Pallet transfer run time fault,P2240               
2023-11-22 오전 5:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-22 오전 4:30,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-22 오전 4:30,PC03,LC2271ASafety Light Curtain Tripped,LC2271A             
2023-11-22 오전 4:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-22 오전 3:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-22 오전 2:37,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-22 오전 2:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-22 오전 1:23,PC03,LC2271ASafety Light Curtain Tripped,LC2271A             
2023-11-22 오전 1:23,PC03,P2272 End Transfer PE Fault,P2272               
2023-11-22 오전 1:23,PC03,P2273 End Transfer PE Fault,P2273               
2023-11-22 오전 1:23,PC03,P2272 Q03 Pallet transfer run time fault,P2272               
2023-11-22 오전 1:17,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-22 오전 1:17,PC03,P2272 End Transfer PE Fault,P2272               
2023-11-22 오전 1:17,PC03,P2273 End Transfer PE Fault,P2273               
2023-11-22 오전 1:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-22 오전 12:48,PC03,EZ19 ESTOP S03 reset required,                    
2023-11-22 오전 12:46,PC03,Gate_ErgoPall has been opened too long,Gate_ErgoPall       
2023-11-22 오전 12:45,PC03,EZ19 Tripped,                    
2023-11-22 오전 12:45,PC03,ErgoPall Estop,ErgoPall            
2023-11-22 오전 12:45,PC03,EZ19 ESTOP S03 Activated,EZ19                
2023-11-22 오전 12:45,PC03,Gate_ErgoPallopen,Gate_ErgoPall       
2023-11-22 오전 12:42,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-22 오전 12:40,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-22 오전 12:39,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-22 오전 12:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-21 오후 11:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-21 오후 10:18,PC03,P2271 End Transfer PE Fault,P2271               
2023-11-21 오후 10:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-21 오후 9:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-21 오후 8:00,PC03,P2223 Q03 Pallet transfer run time fault,P2223               
2023-11-21 오후 7:58,PC03,P2223 Q03 Pallet transfer run time fault,P2223               
2023-11-21 오후 7:55,PC03,LC2236ASafety Light Curtain Tripped,LC2236A             
2023-11-21 오후 7:55,PC03,EZ17 Tripped,                    
2023-11-21 오후 7:46,PC03,L2253 Inverter Not Ready,P2253_Lifter_Winkel 
2023-11-21 오후 7:46,PC03,LC2236ASafety Light Curtain Tripped,LC2236A             
2023-11-21 오후 7:46,PC03,EZ17 Tripped,                    
2023-11-21 오후 7:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-21 오후 6:10,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
