Time / Date,Area,Description,Device
2023-10-06 오후 2:02,MSAI02,"Drop Location Deep, Front Bin Occupied",LV07SH01            
2023-10-06 오전 11:02,MSAI02,"Pick Location Deep, Front Bin Occupied",LV07SH01            
2023-10-06 오전 10:59,MSAI02,Barcode Mismatch Picking From RI,LV07SH01            
2023-10-06 오전 10:59,MSAI02,Order repair timeout,LV07SH01            
2023-10-06 오전 10:58,MSAI02,Barcode Mismatch Picking From RI,LV07SH01            
2023-10-06 오전 10:58,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 10:58,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-10-06 오전 10:58,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-10-06 오전 10:58,MSAI02,Barcode Mismatch Picking From RI,LV07SH01            
2023-10-06 오전 10:57,MSAI02,Barcode Mismatch Picking From RI,LV07SH01            
2023-10-06 오전 10:10,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 10:09,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-10-06 오전 10:09,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-10-06 오전 10:08,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-10-06 오전 10:08,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-10-06 오전 9:36,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 9:35,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 9:35,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-10-06 오전 9:35,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-10-06 오전 9:29,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 9:29,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 9:29,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-10-06 오전 9:29,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-10-06 오전 9:27,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 9:10,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 9:10,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-10-06 오전 9:10,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-10-06 오전 9:03,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 9:03,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-10-06 오전 9:03,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-10-06 오전 8:58,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 8:58,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-10-06 오전 8:58,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-10-06 오전 8:54,MSAI02,"Shuttle Load Overhang, Right",LV01SH01            
2023-10-06 오전 8:50,MSAI02,Front Finger 2 Not Closed ,LV01SH01            
2023-10-06 오전 8:33,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-10-06 오전 8:33,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-10-06 오전 7:53,MSAI02,"Shuttle Load Overhang, Right",LV04SH01            
2023-10-06 오전 7:52,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-10-06 오전 7:52,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-10-06 오전 7:41,MSAI02,Front Finger 2 Not Closed ,LV01SH01            
2023-10-06 오전 7:31,MSAI02,Order repair timeout,LV04SH01            
2023-10-06 오전 7:21,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 7:21,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-10-06 오전 7:04,MSAI02,"Shuttle Load Overhang, Left ",LV04SH01            
2023-10-06 오전 7:04,MSAI02,Front Finger 2 Not Closed ,LV01SH01            
2023-10-06 오전 6:57,MSAI02,"Data Present, No Logical Load Presence",LL16RI12            
2023-10-06 오전 6:57,MSAI02,Load Runtime Fault on Conveyor,LL16RI12            
2023-10-06 오전 6:56,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 6:54,MSAI02,"Data Present, No Logical Load Presence",LL03RI12            
2023-10-06 오전 6:53,MSAI02,Load Runtime Fault on Conveyor,LL03RI12            
2023-10-06 오전 6:50,MSAI02,Z: Unable to Move to Target Position,LV03SH01            
2023-10-06 오전 6:49,MSAI02,Z: Over Current ,LV16SH01            
2023-10-06 오전 6:26,MSAI02,"Data Present, No Logical Load Presence",LL10RI12            
2023-10-06 오전 6:26,MSAI02,Load Runtime Fault on Conveyor,LL10RI12            
2023-10-06 오전 6:26,MSAI02,"Shuttle Load Overhang, Both Sides ",LV07SH01            
2023-10-06 오전 6:25,MSAI02,Load Runtime Fault on Conveyor,LL06RI11            
2023-10-06 오전 6:25,MSAI02,Load Runtime Fault on Conveyor,LL05RI11            
2023-10-06 오전 6:25,MSAI02,Load Runtime Fault on Conveyor,LL01RI11            
2023-10-06 오전 6:22,MSAI02,"Shuttle Load Overhang, Both Sides ",LV07SH01            
2023-10-06 오전 6:22,MSAI02,"Data Present, No Logical Load Presence",LL05RI12            
2023-10-06 오전 6:22,MSAI02,Load Runtime Fault on Conveyor,LL05RI12            
2023-10-06 오전 6:22,MSAI02,Load Runtime Fault on Conveyor,LL06RI12            
2023-10-06 오전 6:21,MSAI02,Load Runtime Fault on Conveyor,LL01RI11            
2023-10-06 오전 6:21,MSAI02,Front Finger 1 Not Closed ,LV10SH01            
2023-10-06 오전 6:21,MSAI02,Load Runtime Fault on Conveyor,LR01RO12            
2023-10-06 오전 6:21,MSAI02,Load Runtime Fault on Conveyor,LL11RI11            
2023-10-06 오전 6:20,MSAI02,"Shuttle Load Overhang, Both Sides ",LV07SH01            
2023-10-06 오전 6:19,MSAI02,X: Max Current Duration Exceeded,LV06SH01            
2023-10-06 오전 6:19,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 6:19,MSAI02,Z: Over Current ,LV13SH01            
2023-10-06 오전 6:15,MSAI02,Z: Over Current ,LV16SH01            
2023-10-06 오전 6:14,MSAI02,X: Max Current Duration Exceeded,LV05SH01            
2023-10-06 오전 5:02,MSAI02,Gap between loads too small ,LV10SH01            
2023-10-06 오전 4:36,MSAI02,"Shuttle Load Overhang, Both Sides ",LV07SH01            
2023-10-06 오전 4:34,MSAI02,Back Finger 2 Not Closed,LV01SH01            
2023-10-06 오전 4:33,MSAI02,Motor Stalled ,ER01LO04            
2023-10-06 오전 4:25,MSAI02,Load Runtime Fault on Conveyor,LR04RO12            
2023-10-06 오전 4:21,MSAI02,"Pick Location Deep, Front Bin Occupied",LV15SH01            
2023-10-06 오전 4:14,MSAI02,"Data Present, No Logical Load Presence",LL07RI12            
2023-10-06 오전 4:14,MSAI02,"Shuttle Load Overhang, Right",LV04SH01            
2023-10-06 오전 4:14,MSAI02,Current Shuttle Order Timeout ,LV04SH01            
2023-10-06 오전 4:12,MSAI02,"Shuttle Load Overhang, Right",LV04SH01            
2023-10-06 오전 4:10,MSAI02,Load Runtime Fault on Conveyor,LL07RI12            
2023-10-06 오전 4:10,MSAI02,"Shuttle Load Overhang, Both Sides ",LV07SH01            
2023-10-06 오전 4:03,MSAI02,Order repair timeout,LV14SH01            
2023-10-06 오전 3:59,MSAI02,Load Runtime Fault on Conveyor,LL14RI12            
2023-10-06 오전 3:57,MSAI02,Load Runtime Fault on Conveyor,LL11RI12            
2023-10-06 오전 3:53,MSAI02,Front Finger 1 Not Closed ,LV01SH01            
2023-10-06 오전 3:50,MSAI02,Front Finger 1 Not Closed ,LV07SH01            
2023-10-06 오전 3:46,MSAI02,Z: Over Current ,LV14SH01            
2023-10-06 오전 3:36,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 3:36,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-10-06 오전 3:36,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-10-06 오전 2:56,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-06 오전 2:56,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-10-06 오전 2:56,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-10-06 오전 2:32,MSAI02,Back Finger 1 Not Closed,LV01SH01            
2023-10-06 오전 2:10,MSAI02,Gap between loads too small ,LV14SH01            
2023-10-06 오전 1:01,MSAI02,Shuttle Stop Not Engaged,LV04SH01            
2023-10-06 오전 12:59,MSAI02,Load Runtime Fault on Conveyor,LR07RO12            
