Time / Date,Area,Description,Device
2023-11-23 오전 12:22,LP02,System is stopped Digital Alarm,LP02
2023-11-23 오전 12:22,LP02,Emergency stop from external system Digital Alarm,LP02
2023-11-22 오후 10:54,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-22 오후 10:51,LP02,System is stopped Digital Alarm,LP02
2023-11-22 오후 10:51,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-22 오후 10:47,LP02,Emergency stop from external system Digital Alarm,LP02
2023-11-22 오후 10:47,LP02,System is stopped Digital Alarm,LP02
2023-11-22 오후 10:46,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-22 오후 10:45,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-22 오후 10:44,LP02,System is stopped Digital Alarm,LP02
2023-11-22 오후 10:44,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-22 오후 9:51,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-22 오후 9:51,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-22 오후 9:45,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-22 오후 8:34,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오후 8:15,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오후 7:53,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오후 7:48,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-22 오후 7:11,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-22 오후 6:57,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-22 오후 6:56,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-22 오후 6:56,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-22 오후 6:55,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-22 오후 6:54,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-22 오후 6:54,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-22 오후 6:29,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
