Time / Date,Area,Description,Device
2023-11-06 오전 8:38,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-11-04 오후 9:15,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-11-04 오후 9:12,PC02,TOP Shuttle car - Unit Control Fault - Error code 22,SC_Car_TOP          
2023-11-04 오후 9:09,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-11-04 오후 8:29,PC02,EZ14 ESTOP S16 reset required,                    
2023-11-04 오후 8:28,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-04 오후 8:28,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-04 오후 8:28,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-04 오후 8:28,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-04 오후 8:28,PC02,EZ14 ESTOP S16 Activated,EZ14                
2023-11-04 오후 8:28,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-04 오후 7:52,PC02,WEST Shuttle car - Unit Control Fault - Error code 35,SC_Car_WEST         
2023-11-04 오후 7:50,PC02,P2104Lift Sensor Fault,P2104               
2023-11-04 오후 7:49,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-04 오후 7:49,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-04 오후 7:49,PC02,EZ14 ESTOP S15 reset required,                    
2023-11-04 오후 7:48,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-04 오후 7:48,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-04 오후 7:48,PC02,EZ14 ESTOP S15 Activated,EZ14                
2023-11-04 오후 7:48,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-04 오후 7:48,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-04 오후 7:48,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-04 오후 7:45,PC02,P2097 End Transfer PE Fault,P2097               
2023-11-04 오후 7:45,PC02,P2080 End Transfer PE Fault,P2080               
2023-11-04 오후 7:01,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-11-04 오후 6:58,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-11-04 오후 6:47,PC02,EZ14 ESTOP S15 reset required,                    
2023-11-04 오후 6:47,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-04 오후 6:47,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-04 오후 6:47,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-04 오후 6:46,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-04 오후 6:46,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-04 오후 6:46,PC02,EZ14 ESTOP S15 Activated,EZ14                
2023-11-04 오후 6:46,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-04 오후 6:46,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-04 오후 6:46,PC02,EZ14 ESTOP S15 reset required,                    
2023-11-04 오후 6:45,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-04 오후 6:45,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-04 오후 6:45,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-04 오후 6:45,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-04 오후 6:44,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-04 오후 6:44,PC02,EZ14 ESTOP S15 Activated,EZ14                
2023-11-04 오후 6:43,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-04 오후 6:43,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-04 오후 6:43,PC02,P2116Lift Motor Run Time Fault,P2116               
2023-11-04 오후 6:42,PC02,EZ14 ESTOP S15 reset required,                    
2023-11-04 오후 6:40,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-04 오후 6:40,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-04 오후 6:40,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-04 오후 6:40,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-04 오후 6:40,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-04 오후 6:40,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-04 오후 6:39,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-04 오후 6:39,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-04 오후 6:39,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-04 오후 6:39,PC02,EZ14 ESTOP S15 Activated,EZ14                
2023-11-04 오후 6:39,PC02,P2116Lift Motor Run Time Fault,P2116               
2023-11-04 오후 5:38,PC02,EZ14 ESTOP S15 reset required,                    
2023-11-04 오후 5:38,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-04 오후 5:38,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-04 오후 5:37,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-04 오후 5:37,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-04 오후 5:37,PC02,EZ14 ESTOP S15 Activated,EZ14                
2023-11-04 오후 5:37,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-04 오후 5:13,PC02,TOP Shuttle car - Unit Control Fault - Error code 25,SC_Car_TOP          
2023-11-04 오후 5:13,PC02,EZ12 Tripped,                    
2023-11-04 오후 5:13,PC02,LC2028ASafety Light Curtain Tripped,LC2028A             
2023-11-04 오후 5:10,PC02,TOP Shuttle car - Unit Control Fault - Error code 25,SC_Car_TOP          
2023-11-04 오후 5:10,PC02,EZ12 Tripped,                    
2023-11-04 오후 5:10,PC02,LC2028ASafety Light Curtain Tripped,LC2028A             
2023-11-04 오후 5:08,PC02,TOP Shuttle car - Unit Control Fault - Error code 25,SC_Car_TOP          
2023-11-04 오후 5:08,PC02,EZ12 Tripped,                    
2023-11-04 오후 5:08,PC02,LC2028ASafety Light Curtain Tripped,LC2028A             
2023-11-04 오후 5:06,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-11-04 오후 5:03,PC02,TOP Shuttle car - Unit Control Fault - Error code 25,SC_Car_TOP          
2023-11-04 오후 5:03,PC02,EZ12 Tripped,                    
2023-11-04 오후 5:03,PC02,LC2028ASafety Light Curtain Tripped,LC2028A             
2023-11-04 오후 4:57,PC02,TOP Shuttle car - Unit Control Fault - Error code 25,SC_Car_TOP          
2023-11-04 오후 4:57,PC02,EZ12 Tripped,                    
2023-11-04 오후 4:57,PC02,LC2028ASafety Light Curtain Tripped,LC2028A             
2023-11-04 오후 4:57,PC02,P2027 Q03 Pallet transfer run time fault,P2027               
2023-11-04 오후 4:57,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-11-04 오후 3:45,PC02,"P2596 Slipsheet Jam, Need Attention",                    
2023-11-04 오후 2:41,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-11-04 오후 2:41,PC02,EZ13 Tripped,                    
2023-11-04 오후 2:41,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-11-04 오후 2:41,PC02,LC2126ASafety Light Curtain Tripped,LC2126A             
2023-11-04 오후 2:37,PC02,LC2002ASafety Light Curtain Tripped,LC2002A             
2023-11-04 오후 2:35,PC02,EZ14 ESTOP S15 reset required,                    
2023-11-04 오후 2:27,PC02,EZ14 ESTOP S15 Activated,EZ14                
2023-11-04 오후 2:24,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-04 오후 2:24,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-04 오후 2:23,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-04 오후 2:23,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-04 오후 2:23,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-04 오전 11:19,PC02,EZ14 ESTOP S16 reset required,                    
2023-11-04 오전 11:19,PC02,EZ14 ESTOP S16 Activated,EZ14                
2023-11-04 오전 11:18,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-04 오전 11:18,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-04 오전 11:18,PC02,EZ14 ESTOP S16 reset required,                    
2023-11-04 오전 11:18,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-04 오전 11:18,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-04 오전 11:18,PC02,EZ14 ESTOP S16 Activated,EZ14                
