Time / Date,Area,Description,Device
2023-11-23 오전 8:03,PC01,"ESS Level1 Has Fault, Go to see details",ESS_L1              
2023-11-23 오전 7:59,PC01,"ESS Level1 Has Fault, Go to see details",ESS_L1              
2023-11-23 오전 7:14,PC01,LC1013ASafety Light Curtain Tripped,LC1013A             
2023-11-23 오전 7:13,PC01,P1130 End Transfer PE Fault,P1130               
2023-11-23 오전 7:13,PC01,P1131 End Transfer PE Fault,P1131               
2023-11-23 오전 7:12,PC01,ST11301 STOP Button Activated,ST11301             
2023-11-23 오전 7:12,PC01,P1131 End Transfer PE Fault,P1131               
2023-11-23 오전 7:12,PC01,P1132 End Transfer PE Fault,P1132               
2023-11-23 오전 2:36,PC01,ST11301 STOP Button Activated,ST11301             
2023-11-23 오전 2:35,PC01,P1131 End Transfer PE Fault,P1131               
2023-11-23 오전 2:35,PC01,P1132 End Transfer PE Fault,P1132               
2023-11-23 오전 2:35,PC01,P1131 Q03 Pallet transfer run time fault,P1131               
2023-11-23 오전 2:31,PC01,P1131 End Transfer PE Fault,P1131               
2023-11-23 오전 2:31,PC01,P1132 End Transfer PE Fault,P1132               
2023-11-23 오전 2:28,PC01,ST11301 STOP Button Activated,ST11301             
2023-11-23 오전 2:28,PC01,P1131 End Transfer PE Fault,P1131               
2023-11-23 오전 2:28,PC01,P1132 End Transfer PE Fault,P1132               
2023-11-23 오전 2:28,PC01,P1131 Q03 Pallet transfer run time fault,P1131               
2023-11-23 오전 2:26,PC01,ST11301 STOP Button Activated,ST11301             
2023-11-23 오전 2:26,PC01,P1131 End Transfer PE Fault,P1131               
2023-11-23 오전 2:26,PC01,P1132 End Transfer PE Fault,P1132               
2023-11-23 오전 2:23,PC01,P1131 End Transfer PE Fault,P1131               
2023-11-23 오전 2:23,PC01,P1132 End Transfer PE Fault,P1132               
2023-11-23 오전 2:06,PC01,LC1009ASafety Light Curtain Tripped,LC1009A             
2023-11-22 오후 10:27,PC01,P1108[#2] CC2 Safety Sensor Error,P1108               
2023-11-22 오후 10:27,PC01,Pallet Lift2 Alarm,P1108               
2023-11-22 오후 9:49,PC01,LC1009ASafety Light Curtain Tripped,LC1009A             
2023-11-22 오후 9:43,PC01,Pallet Lift2 Alarm,P1108               
2023-11-22 오후 9:43,PC01,P1108[#2] CC1 Safety Sensor Error,P1108               
2023-11-22 오후 9:43,PC01,LC1107ASafety Light Curtain Tripped,LC1107A             
2023-11-22 오후 8:31,PC01,P1019M01 Motor Started in Manual Mode,P1019               
2023-11-22 오후 8:31,PC01,PC01 Manual Mode Selected,PC01                
2023-11-22 오후 8:20,PC01,ST10171 STOP Button Activated,ST10171             
2023-11-22 오후 8:18,PC01,P1019 Position 01 PE Blocked whilstUnoccupied Fault,P1019               
2023-11-22 오후 8:11,PC01,P1019 Conveyor Movimot Drive Fault,P1019               
2023-11-22 오후 7:39,PC01,LC1029ASafety Light Curtain Tripped,LC1029A             
