Time / Date,Area,Description,Device
2023-11-24 오전 3:43,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-24 오전 2:19,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-23 오후 10:48,CC05,Fault occupied without data Digital Alarm,P2568
2023-11-23 오후 10:46,CC05,Fault occupied without data Digital Alarm,P2568
2023-11-23 오후 10:32,CC05,Fault occupied without data Digital Alarm,P2568
2023-11-23 오후 10:31,CC05,Fault occupied without data Digital Alarm,P2565
2023-11-23 오후 10:30,CC05,Fault occupied without data Digital Alarm,P2564
2023-11-23 오후 10:30,CC05,Fault occupied without data Digital Alarm,P2563
2023-11-23 오후 10:30,CC05,Fault occupied without data Digital Alarm,P2562
2023-11-23 오후 10:28,CC05,Fault occupied without data Digital Alarm,P2564
2023-11-23 오후 10:28,CC05,Fault occupied without data Digital Alarm,P2563
2023-11-23 오후 10:24,CC05,Fault occupied without data Digital Alarm,P2562
2023-11-23 오후 10:24,CC05,Fault occupied without data Digital Alarm,P2557
2023-11-23 오후 9:14,CC05,Fault occupied without data Digital Alarm,P2681
2023-11-23 오후 9:14,CC05,Fault data without occupation Digital Alarm,P2683
