Time / Date,Area,Description,Device
2023-11-15 오전 7:38,CC05,Fault data without occupation Digital Alarm,P2554
2023-11-15 오전 7:24,CC05,Fault data without occupation Digital Alarm,P2552
2023-11-15 오전 7:20,CC05,Jam or sensor fault Digital Alarm,P2552
2023-11-14 오후 11:21,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-14 오후 11:15,CC05,Fault occupied without data Digital Alarm,P2681
2023-11-14 오전 10:35,CC05,Jam or sensor fault Digital Alarm,P2552
2023-11-14 오전 8:10,CC05,Fault data without occupation Digital Alarm,P2564
2023-11-14 오전 1:58,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-13 오후 8:48,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-13 오후 7:18,CC05,Fault occupied without data Digital Alarm,P2575A_CNV
2023-11-13 오후 7:18,CC05,Fault occupied without data Digital Alarm,P2575A_CNV
2023-11-13 오후 7:18,CC05,Fault occupied without data Digital Alarm,P2575A_CNV
2023-11-13 오후 7:03,CC05,Fault occupied without data Digital Alarm,P2575A_CNV
2023-11-13 오후 7:02,CC05,Fault occupied without data Digital Alarm,P2555
