Time / Date,Area,Description,Device
2023-11-16 오전 8:57,CC04,Fault occupied without data Digital Alarm,P2527
2023-11-16 오전 8:57,CC04,Fault occupied without data Digital Alarm,P2525
2023-11-16 오전 8:57,CC04,Fault occupied without data Digital Alarm,P2526
2023-11-16 오전 8:57,CC04,Fault occupied without data Digital Alarm,P2514
2023-11-16 오전 8:57,CC04,Fault data without occupation Digital Alarm,P2519
2023-11-16 오전 8:57,CC04,Fault occupied without data Digital Alarm,P2518
2023-11-16 오전 8:57,CC04,Fault occupied without data Digital Alarm,P2512
2023-11-16 오전 8:57,CC04,Fault data without occupation Digital Alarm,P2513
2023-11-16 오전 8:57,CC04,Fault occupied without data Digital Alarm,P2506
2023-11-16 오전 8:57,CC04,Fault data without occupation Digital Alarm,P2505
2023-11-16 오전 8:35,CC04,Fault data without occupation Digital Alarm,P2526
2023-11-16 오전 8:34,CC04,Fault data without occupation Digital Alarm,P2506
2023-11-16 오전 8:33,CC04,Fault data without occupation Digital Alarm,P2526
2023-11-16 오전 8:30,CC04,Fault occupied without data Digital Alarm,P2527
2023-11-16 오전 8:30,CC04,Fault occupied without data Digital Alarm,P2525
2023-11-16 오전 8:29,CC04,Fault occupied without data Digital Alarm,P2523
2023-11-16 오전 8:29,CC04,Fault occupied without data Digital Alarm,P2522
2023-11-16 오전 8:24,CC04,Fault data without occupation Digital Alarm,P2514
2023-11-16 오전 8:19,CC04,Fault data without occupation Digital Alarm,P2524
2023-11-16 오전 8:19,CC04,Fault occupied without data Digital Alarm,P2523
2023-11-16 오전 8:19,CC04,Fault occupied without data Digital Alarm,P2514
2023-11-16 오전 8:16,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-11-16 오전 12:19,CC04,Fault data without occupation Digital Alarm,P2628
2023-11-16 오전 12:18,CC04,Fault occupied without data Digital Alarm,P2627
2023-11-15 오후 8:55,CC04,Jam or sensor fault Digital Alarm,P2631_Z1
2023-11-15 오후 8:31,CC04,Fault data without occupation Digital Alarm,P2627
2023-11-15 오후 8:31,CC04,Fault data without occupation Digital Alarm,P2628
2023-11-15 오후 7:25,CC04,Fault data without occupation Digital Alarm,P2513
2023-11-15 오후 7:24,CC04,Fault data without occupation Digital Alarm,P2513
2023-11-15 오후 6:39,CC04,Fault data without occupation Digital Alarm,P2513
