Time / Date,Area,Description,Device
2023-09-26 오전 9:05,PC02,ST20001 STOP Button Activated,ST20001             
2023-09-26 오전 9:05,PC02,LC2014ASafety Light Curtain Tripped,LC2014A             
2023-09-26 오전 9:01,PC02,P2014 Q03 Pallet transfer run time fault,P2014               
2023-09-26 오전 8:59,PC02,P2014 Conveyor Movimot Drive Fault,P2014               
2023-09-26 오전 8:56,PC02,"P2597 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 8:56,PC02,"P2598 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 8:54,PC02,P2014 Conveyor Movimot Drive Fault,P2014               
2023-09-26 오전 8:35,PC02,LC2014ASafety Light Curtain Tripped,LC2014A             
2023-09-26 오전 8:34,PC02,P2014 Conveyor Movimot Drive Fault,P2014               
2023-09-26 오전 7:55,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK reset required,                    
2023-09-26 오전 7:55,PC02,TOP Shuttle car - Unit Control Fault - Error code 25,SC_Car_TOP          
2023-09-26 오전 7:55,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK Activated,EZ12A_CC3_IncomingIn
2023-09-26 오전 7:23,PC02,P2104Lift Sensor Fault,P2104               
2023-09-26 오전 6:53,PC02,"P2597 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 6:53,PC02,"P2598 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 6:41,PC02,"P2597 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 6:41,PC02,"P2598 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 6:41,PC02,"P2598 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 6:40,PC02,P2014 Conveyor Movimot Drive Fault,P2014               
2023-09-26 오전 6:37,PC02,"P2597 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 6:37,PC02,"P2598 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 6:37,PC02,LC2014ASafety Light Curtain Tripped,LC2014A             
2023-09-26 오전 6:37,PC02,"P2598 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 6:35,PC02,P2014 Conveyor Movimot Drive Fault,P2014               
2023-09-26 오전 6:35,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-09-26 오전 6:35,PC02,LC2126ASafety Light Curtain Tripped,LC2126A             
2023-09-26 오전 6:29,PC02,LC2014ASafety Light Curtain Tripped,LC2014A             
2023-09-26 오전 6:27,PC02,P2014 Conveyor Movimot Drive Fault,P2014               
2023-09-26 오전 6:25,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-09-26 오전 6:25,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-09-26 오전 6:25,PC02,EZ14 ESTOP S15 reset required,                    
2023-09-26 오전 6:25,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-09-26 오전 6:25,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-09-26 오전 6:24,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-09-26 오전 6:24,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-09-26 오전 6:24,PC02,EZ14 ESTOP S15 Activated,EZ14                
2023-09-26 오전 6:24,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-09-26 오전 6:01,PC02,LC2017ASafety Light Curtain Tripped,LC2017A             
2023-09-26 오전 5:59,PC02,"P2597 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 5:58,PC02,"P2598 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 5:58,PC02,"P2597 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 5:58,PC02,ST20001 STOP Button Activated,ST20001             
2023-09-26 오전 5:58,PC02,"P2598 Slipsheet Jam, Need Attention",                    
2023-09-26 오전 5:58,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
