Time / Date,Area,Description,Device
2023-10-05 오전 6:29,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-10-05 오전 6:27,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-10-05 오전 6:17,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-10-05 오전 6:15,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-10-05 오전 6:10,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-10-05 오전 6:08,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-10-05 오전 6:07,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-10-05 오전 6:05,LP01,in manual from HMI panel Digital Alarm,LP01
2023-10-05 오전 6:01,LP01,Distance to deposit pallet is too high - Drop it? Digital Alarm,LP01
2023-10-05 오전 5:50,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-10-05 오전 5:48,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-10-05 오전 5:45,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-10-05 오전 5:45,LP01,System is stopped Digital Alarm,LP01
2023-10-05 오전 5:45,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-10-05 오전 5:44,LP01,in manual from Robot Digital Alarm,LP01
2023-10-05 오전 5:39,LP01,Skirt sensors activated during move Digital Alarm,LP01
2023-10-04 오후 11:30,LP01,System is stopped Digital Alarm,LP01
2023-10-04 오후 11:30,LP01,Emergency stop from external system Digital Alarm,LP01
2023-10-04 오후 9:35,LP01,Distance to deposit pallet is too high - Drop it? Digital Alarm,LP01
2023-10-04 오후 9:29,LP01,LPF in Product Test Mode Digital Alarm,LP01
2023-10-04 오후 9:10,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-10-04 오후 9:09,LP01,System is stopped Digital Alarm,LP01
2023-10-04 오후 9:09,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-10-04 오후 9:09,LP01,Vacuum is not turned off Digital Alarm,LP01
2023-10-04 오후 9:09,LP01,Bellows are inflated Digital Alarm,LP01
2023-10-04 오후 9:08,LP01,[Sensor]Lift head sensor 1 not activated Digital Alarm,LP01
2023-10-04 오후 9:08,LP01,[Sensor]Light grid activated Digital Alarm,LP01
2023-10-04 오후 9:08,LP01,Limit of measurement is exceeded on the short light grid (Overhang) Digital Alarm,LP01
2023-10-04 오후 7:57,LP01,Vacuum is not turned off Digital Alarm,LP01
2023-10-04 오후 7:57,LP01,Bellows are inflated Digital Alarm,LP01
2023-10-04 오후 7:57,LP01,[Robot]LG has been activated during move_Layer dropped Digital Alarm,LP01
