Time / Date,Area,Description,Device
2023-11-22 오전 8:57,MSAI04,Rear Solenoid Release Fault ,ML01                
2023-11-22 오전 8:56,MSAI04,Load Runtime Fault on Conveyor,LL15RI11            
2023-11-22 오전 8:55,MSAI04,Load Runtime Fault on Conveyor,LL15RI11            
2023-11-22 오전 8:48,MSAI04,"Sensor Blocked, No Logical Load Presence",EL01LO04            
2023-11-22 오전 8:48,MSAI04,Load Runtime Fault on Conveyor,LL03RI11            
2023-11-22 오전 8:48,MSAI04,Lift Conveyor Overhang Fault Side B ,EL01LO00            
2023-11-22 오전 8:42,MSAI04,Load Runtime Fault on Conveyor,LL02RI12            
2023-11-22 오전 8:41,MSAI04,Load Runtime Fault on Conveyor,LL11RI11            
2023-11-22 오전 8:41,MSAI04,Load Runtime Fault on Conveyor,LL06RI11            
2023-11-22 오전 7:52,MSAI04,Front Finger 1 Not Closed ,LV02SH01            
2023-11-22 오전 7:50,MSAI04,Conveyor Gap Sensor Blocked ,EL01LO04            
2023-11-22 오전 7:50,MSAI04,Lift Conveyor Overhang Fault Side B ,EL01LO00            
2023-11-22 오전 4:48,MSAI04,"Data Present, No Logical Load Presence",LR01RO11            
2023-11-22 오전 4:34,MSAI04,Lift Conveyor Overhang Fault Side B ,ER01LO00            
2023-11-22 오전 4:33,MSAI04,Lift Conveyor Overhang Fault Side B ,ER01LO00            
2023-11-22 오전 4:33,MSAI04,Lift Conveyor Overhang Fault Side B ,ER01LO00            
2023-11-22 오전 4:03,MSAI04,Front Finger 3 Not Closed ,LV02SH01            
2023-11-22 오전 2:44,MSAI04,Shuttle Not Ready for Orders,LV03SH01            
2023-11-22 오전 2:43,MSAI04,Order repair timeout,LV12SH01            
2023-11-22 오전 2:39,MSAI04,Order repair timeout,LV08SH01            
2023-11-22 오전 2:34,MSAI04,W: Max Current Duration Exceeded,LV08SH01            
2023-11-22 오전 2:33,MSAI04,Front Finger 4 Not Open ,LV12SH01            
2023-11-22 오전 2:33,MSAI04,W: Max Current Duration Exceeded,LV08SH01            
2023-11-22 오전 2:25,MSAI04,W: Max Current Duration Exceeded,LV08SH01            
2023-11-22 오전 2:24,MSAI04,"Drop Location Deep, Front Bin Occupied",LV12SH01            
2023-11-22 오전 2:15,MSAI04,Too Many Consecutive Bin Occupied Faults,LV08SH01            
2023-11-22 오전 2:12,MSAI04,Bin Occupied,LV08SH01            
2023-11-22 오전 2:08,MSAI04,Gap between loads too small ,LV12SH01            
2023-11-22 오전 2:06,MSAI04,Gap between loads too small ,LV15SH01            
2023-11-22 오전 1:41,MSAI04,W: Max Current Duration Exceeded,LV15SH01            
2023-11-22 오전 1:28,MSAI04,Gap between loads too small ,LV15SH01            
2023-11-22 오전 1:07,MSAI04,Lift Conveyor Overhang Fault Side B ,ER01LO00            
2023-11-21 오후 10:55,MSAI04,Shuttle Not Ready for Orders,LV03SH01            
2023-11-21 오후 10:52,MSAI04,Back Finger 1 Not Closed,LV02SH01            
2023-11-21 오후 9:42,MSAI04,Back Finger 1 Not Closed,LV02SH01            
2023-11-21 오후 7:55,MSAI04,Current Shuttle Order Timeout ,LV08SH01            
2023-11-21 오후 7:46,MSAI04,W: Max Current Duration Exceeded,LV08SH01            
2023-11-21 오후 7:45,MSAI04,W: Max Current Duration Exceeded,LV08SH01            
2023-11-21 오후 7:43,MSAI04,X: Slip Value Out of Range,LV08SH01            
2023-11-21 오후 7:40,MSAI04,Order repair timeout,LV08SH01            
2023-11-21 오후 7:32,MSAI04,W: Max Current Duration Exceeded,LV08SH01            
2023-11-21 오후 7:25,MSAI04,W: Max Current Duration Exceeded,LV08SH01            
