,Time / Date,Active Time/Date,Area,Description,Device
477,2023-09-04 오전 7:23,2023-09-04 오전 7:23,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
478,2023-09-04 오전 7:23,2023-09-04 오전 7:23,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
479,2023-09-04 오전 7:23,2023-09-04 오전 7:23,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
588,2023-09-04 오전 6:58,2023-09-04 오전 6:58,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
589,2023-09-04 오전 6:58,2023-09-04 오전 6:58,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
590,2023-09-04 오전 6:58,2023-09-04 오전 6:58,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
596,2023-09-04 오전 6:56,2023-09-04 오전 6:56,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
597,2023-09-04 오전 6:56,2023-09-04 오전 6:56,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
598,2023-09-04 오전 6:56,2023-09-04 오전 6:56,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
605,2023-09-04 오전 5:48,2023-09-04 오전 5:48,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
606,2023-09-04 오전 5:48,2023-09-04 오전 5:48,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
607,2023-09-04 오전 5:48,2023-09-04 오전 5:48,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
612,2023-09-04 오전 5:35,2023-09-04 오전 5:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
613,2023-09-04 오전 5:35,2023-09-04 오전 5:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
614,2023-09-04 오전 5:35,2023-09-04 오전 5:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
619,2023-09-04 오전 5:34,2023-09-04 오전 5:34,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
620,2023-09-04 오전 5:34,2023-09-04 오전 5:34,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
621,2023-09-04 오전 5:34,2023-09-04 오전 5:34,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
626,2023-09-04 오전 5:30,2023-09-04 오전 5:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
627,2023-09-04 오전 5:30,2023-09-04 오전 5:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
628,2023-09-04 오전 5:30,2023-09-04 오전 5:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
633,2023-09-04 오전 5:25,2023-09-04 오전 5:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
634,2023-09-04 오전 5:25,2023-09-04 오전 5:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
635,2023-09-04 오전 5:25,2023-09-04 오전 5:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
640,2023-09-04 오전 4:54,2023-09-04 오전 4:54,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
641,2023-09-04 오전 4:54,2023-09-04 오전 4:54,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
642,2023-09-04 오전 4:54,2023-09-04 오전 4:54,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
647,2023-09-04 오전 4:40,2023-09-04 오전 4:40,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
648,2023-09-04 오전 4:40,2023-09-04 오전 4:40,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
649,2023-09-04 오전 4:40,2023-09-04 오전 4:40,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
654,2023-09-04 오전 4:25,2023-09-04 오전 4:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
655,2023-09-04 오전 4:25,2023-09-04 오전 4:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
656,2023-09-04 오전 4:25,2023-09-04 오전 4:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
661,2023-09-04 오전 4:01,2023-09-04 오전 4:01,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
662,2023-09-04 오전 4:01,2023-09-04 오전 4:01,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
663,2023-09-04 오전 4:01,2023-09-04 오전 4:01,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
668,2023-09-04 오전 3:56,2023-09-04 오전 3:56,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
669,2023-09-04 오전 3:56,2023-09-04 오전 3:56,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
670,2023-09-04 오전 3:56,2023-09-04 오전 3:56,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
678,2023-09-04 오전 3:52,2023-09-04 오전 3:52,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
679,2023-09-04 오전 3:52,2023-09-04 오전 3:52,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
680,2023-09-04 오전 3:52,2023-09-04 오전 3:52,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
686,2023-09-04 오전 3:47,2023-09-04 오전 3:47,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
687,2023-09-04 오전 3:47,2023-09-04 오전 3:47,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
688,2023-09-04 오전 3:47,2023-09-04 오전 3:47,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
693,2023-09-04 오전 3:46,2023-09-04 오전 3:46,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
694,2023-09-04 오전 3:46,2023-09-04 오전 3:46,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
695,2023-09-04 오전 3:46,2023-09-04 오전 3:46,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
700,2023-09-04 오전 3:39,2023-09-04 오전 3:39,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
701,2023-09-04 오전 3:39,2023-09-04 오전 3:39,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
702,2023-09-04 오전 3:39,2023-09-04 오전 3:39,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
707,2023-09-04 오전 3:06,2023-09-04 오전 3:06,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
708,2023-09-04 오전 3:06,2023-09-04 오전 3:06,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
709,2023-09-04 오전 3:06,2023-09-04 오전 3:06,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
714,2023-09-04 오전 2:47,2023-09-04 오전 2:47,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
715,2023-09-04 오전 2:47,2023-09-04 오전 2:47,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
716,2023-09-04 오전 2:47,2023-09-04 오전 2:47,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
721,2023-09-04 오전 2:30,2023-09-04 오전 2:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
722,2023-09-04 오전 2:30,2023-09-04 오전 2:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
723,2023-09-04 오전 2:30,2023-09-04 오전 2:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
728,2023-09-04 오전 2:24,2023-09-04 오전 2:24,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
729,2023-09-04 오전 2:24,2023-09-04 오전 2:24,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
730,2023-09-04 오전 2:24,2023-09-04 오전 2:24,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
737,2023-09-04 오전 1:58,2023-09-04 오전 1:58,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
738,2023-09-04 오전 1:58,2023-09-04 오전 1:58,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
739,2023-09-04 오전 1:58,2023-09-04 오전 1:58,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
744,2023-09-04 오전 1:54,2023-09-04 오전 1:54,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
745,2023-09-04 오전 1:53,2023-09-04 오전 1:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
746,2023-09-04 오전 1:53,2023-09-04 오전 1:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
751,2023-09-04 오전 12:46,2023-09-04 오전 12:46,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
752,2023-09-04 오전 12:46,2023-09-04 오전 12:46,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
753,2023-09-04 오전 12:46,2023-09-04 오전 12:46,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
857,2023-09-04 오전 12:11,2023-09-04 오전 12:11,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
858,2023-09-04 오전 12:11,2023-09-04 오전 12:11,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
859,2023-09-04 오전 12:11,2023-09-04 오전 12:11,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
865,2023-09-04 오전 12:10,2023-09-04 오전 12:10,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
866,2023-09-04 오전 12:09,2023-09-04 오전 12:09,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
867,2023-09-04 오전 12:09,2023-09-04 오전 12:09,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
872,2023-09-04 오전 12:05,2023-09-04 오전 12:05,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
873,2023-09-04 오전 12:05,2023-09-04 오전 12:05,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
874,2023-09-04 오전 12:05,2023-09-04 오전 12:05,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
887,2023-09-03 오후 11:51,2023-09-03 오후 11:51,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
888,2023-09-03 오후 11:51,2023-09-03 오후 11:51,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
889,2023-09-03 오후 11:51,2023-09-03 오후 11:51,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
894,2023-09-03 오후 11:33,2023-09-03 오후 11:33,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
895,2023-09-03 오후 11:33,2023-09-03 오후 11:33,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
896,2023-09-03 오후 11:33,2023-09-03 오후 11:33,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
902,2023-09-03 오후 11:22,2023-09-03 오후 11:22,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
903,2023-09-03 오후 11:22,2023-09-03 오후 11:22,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
904,2023-09-03 오후 11:22,2023-09-03 오후 11:22,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
909,2023-09-03 오후 11:21,2023-09-03 오후 11:21,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
910,2023-09-03 오후 11:21,2023-09-03 오후 11:21,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
911,2023-09-03 오후 11:21,2023-09-03 오후 11:21,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
916,2023-09-03 오후 11:19,2023-09-03 오후 11:19,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
917,2023-09-03 오후 11:19,2023-09-03 오후 11:19,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
918,2023-09-03 오후 11:19,2023-09-03 오후 11:19,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
923,2023-09-03 오후 11:18,2023-09-03 오후 11:18,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
924,2023-09-03 오후 11:18,2023-09-03 오후 11:18,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
925,2023-09-03 오후 11:18,2023-09-03 오후 11:18,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
930,2023-09-03 오후 11:12,2023-09-03 오후 11:12,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
931,2023-09-03 오후 11:12,2023-09-03 오후 11:12,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
932,2023-09-03 오후 11:12,2023-09-03 오후 11:12,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
976,2023-09-03 오후 10:34,2023-09-03 오후 10:34,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
977,2023-09-03 오후 10:34,2023-09-03 오후 10:34,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
978,2023-09-03 오후 10:34,2023-09-03 오후 10:34,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
983,2023-09-03 오후 10:27,2023-09-03 오후 10:27,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
984,2023-09-03 오후 10:27,2023-09-03 오후 10:27,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
985,2023-09-03 오후 10:27,2023-09-03 오후 10:27,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
990,2023-09-03 오후 10:25,2023-09-03 오후 10:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
991,2023-09-03 오후 10:25,2023-09-03 오후 10:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
992,2023-09-03 오후 10:25,2023-09-03 오후 10:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
997,2023-09-03 오후 9:59,2023-09-03 오후 9:59,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
998,2023-09-03 오후 9:59,2023-09-03 오후 9:59,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
999,2023-09-03 오후 9:59,2023-09-03 오후 9:59,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1005,2023-09-03 오후 9:37,2023-09-03 오후 9:37,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1006,2023-09-03 오후 9:37,2023-09-03 오후 9:37,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1007,2023-09-03 오후 9:37,2023-09-03 오후 9:37,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1012,2023-09-03 오후 8:05,2023-09-03 오후 8:05,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1013,2023-09-03 오후 8:05,2023-09-03 오후 8:05,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1014,2023-09-03 오후 8:05,2023-09-03 오후 8:05,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1019,2023-09-03 오후 7:30,2023-09-03 오후 7:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1020,2023-09-03 오후 7:30,2023-09-03 오후 7:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1021,2023-09-03 오후 7:30,2023-09-03 오후 7:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1026,2023-09-03 오후 6:41,2023-09-03 오후 6:41,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1027,2023-09-03 오후 6:41,2023-09-03 오후 6:41,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1028,2023-09-03 오후 6:41,2023-09-03 오후 6:41,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1033,2023-09-03 오후 6:35,2023-09-03 오후 6:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1034,2023-09-03 오후 6:35,2023-09-03 오후 6:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1035,2023-09-03 오후 6:35,2023-09-03 오후 6:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1041,2023-09-03 오후 6:30,2023-09-03 오후 6:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1042,2023-09-03 오후 6:30,2023-09-03 오후 6:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1043,2023-09-03 오후 6:30,2023-09-03 오후 6:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1048,2023-09-03 오후 6:25,2023-09-03 오후 6:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1049,2023-09-03 오후 6:25,2023-09-03 오후 6:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1050,2023-09-03 오후 6:25,2023-09-03 오후 6:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1055,2023-09-03 오후 6:22,2023-09-03 오후 6:22,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1056,2023-09-03 오후 6:22,2023-09-03 오후 6:22,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1057,2023-09-03 오후 6:22,2023-09-03 오후 6:22,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1064,2023-09-03 오후 6:21,2023-09-03 오후 6:21,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1065,2023-09-03 오후 6:21,2023-09-03 오후 6:21,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1066,2023-09-03 오후 6:21,2023-09-03 오후 6:21,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1071,2023-09-03 오후 6:03,2023-09-03 오후 6:03,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1072,2023-09-03 오후 6:02,2023-09-03 오후 6:02,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1073,2023-09-03 오후 6:02,2023-09-03 오후 6:02,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1078,2023-09-03 오후 5:36,2023-09-03 오후 5:36,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1079,2023-09-03 오후 5:36,2023-09-03 오후 5:36,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1080,2023-09-03 오후 5:36,2023-09-03 오후 5:36,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1086,2023-09-03 오후 4:49,2023-09-03 오후 4:49,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1087,2023-09-03 오후 4:49,2023-09-03 오후 4:49,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1088,2023-09-03 오후 4:49,2023-09-03 오후 4:49,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1093,2023-09-03 오후 4:43,2023-09-03 오후 4:43,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1094,2023-09-03 오후 4:43,2023-09-03 오후 4:43,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1095,2023-09-03 오후 4:43,2023-09-03 오후 4:43,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1100,2023-09-03 오후 4:33,2023-09-03 오후 4:33,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1101,2023-09-03 오후 4:33,2023-09-03 오후 4:33,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1102,2023-09-03 오후 4:33,2023-09-03 오후 4:33,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1107,2023-09-03 오후 4:19,2023-09-03 오후 4:19,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1108,2023-09-03 오후 4:19,2023-09-03 오후 4:19,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1109,2023-09-03 오후 4:19,2023-09-03 오후 4:19,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1114,2023-09-03 오후 3:55,2023-09-03 오후 3:55,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1115,2023-09-03 오후 3:55,2023-09-03 오후 3:55,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1116,2023-09-03 오후 3:55,2023-09-03 오후 3:55,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1121,2023-09-03 오후 3:07,2023-09-03 오후 3:07,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1122,2023-09-03 오후 3:07,2023-09-03 오후 3:07,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1123,2023-09-03 오후 3:07,2023-09-03 오후 3:07,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1129,2023-09-03 오후 3:05,2023-09-03 오후 3:05,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1130,2023-09-03 오후 3:05,2023-09-03 오후 3:05,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1131,2023-09-03 오후 3:05,2023-09-03 오후 3:05,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1136,2023-09-03 오후 3:04,2023-09-03 오후 3:04,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1137,2023-09-03 오후 3:04,2023-09-03 오후 3:04,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1138,2023-09-03 오후 3:04,2023-09-03 오후 3:04,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1143,2023-09-03 오후 2:45,2023-09-03 오후 2:45,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1144,2023-09-03 오후 2:45,2023-09-03 오후 2:45,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1145,2023-09-03 오후 2:45,2023-09-03 오후 2:45,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1150,2023-09-03 오후 2:25,2023-09-03 오후 2:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1151,2023-09-03 오후 2:25,2023-09-03 오후 2:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1152,2023-09-03 오후 2:25,2023-09-03 오후 2:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1161,2023-09-03 오후 2:05,2023-09-03 오후 2:05,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1162,2023-09-03 오후 2:05,2023-09-03 오후 2:05,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1163,2023-09-03 오후 2:05,2023-09-03 오후 2:05,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1168,2023-09-03 오후 1:37,2023-09-03 오후 1:37,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1169,2023-09-03 오후 1:37,2023-09-03 오후 1:37,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1170,2023-09-03 오후 1:37,2023-09-03 오후 1:37,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1175,2023-09-03 오후 1:35,2023-09-03 오후 1:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1176,2023-09-03 오후 1:35,2023-09-03 오후 1:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
