Time / Date,Area,Description,Device
2023-11-07 오전 8:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-07 오전 7:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-07 오전 6:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-07 오전 5:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-07 오전 4:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-07 오전 3:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-07 오전 2:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-07 오전 1:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-07 오전 1:04,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-07 오전 1:04,PC03,LC2271ASafety Light Curtain Tripped,LC2271A             
2023-11-07 오전 1:02,PC03,P2272 End Transfer PE Fault,P2272               
2023-11-07 오전 1:02,PC03,P2273 End Transfer PE Fault,P2273               
2023-11-07 오전 1:01,PC03,P2272 Q03 Pallet transfer run time fault,P2272               
2023-11-07 오전 12:59,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-07 오전 12:58,PC03,P2272 Q03 Pallet transfer run time fault,P2272               
2023-11-07 오전 12:31,PC03,LC2273ASafety Light Curtain Tripped,LC2273A             
2023-11-07 오전 12:30,PC03,P2270 Q01 Pallet transfer run time fault,P2270               
2023-11-07 오전 12:30,PC03,LC2271ASafety Light Curtain Tripped,LC2271A             
2023-11-07 오전 12:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-06 오후 11:52,PC03,LC2271ASafety Light Curtain Tripped,LC2271A             
2023-11-06 오후 11:39,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 11:27,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 11:10,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 11:08,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 11:05,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 10:51,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 10:51,PC03,P2227 Q02 Pallet transfer run time fault,P2227               
2023-11-06 오후 10:49,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 10:30,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 10:26,PC03,P2227 Q02 Pallet transfer run time fault,P2227               
2023-11-06 오후 10:22,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 10:19,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 10:18,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 10:15,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 10:15,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 10:06,PC03,LC2242ASafety Light Curtain Tripped,LC2242A             
2023-11-06 오후 10:06,PC03,LC2248ASafety Light Curtain Tripped,LC2248A             
2023-11-06 오후 10:06,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 10:06,PC03,ErgoPall Estop,ErgoPall            
2023-11-06 오후 10:06,PC03,EZ19 Tripped,                    
2023-11-06 오후 9:48,PC03,L2253 Inverter Not Ready,P2253_Lifter_Winkel 
2023-11-06 오후 9:48,PC03,LC2236ASafety Light Curtain Tripped,LC2236A             
2023-11-06 오후 9:48,PC03,EZ17 Tripped,                    
2023-11-06 오후 9:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-06 오후 8:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-06 오후 7:13,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 7:11,PC03,ErgoPall Not Ready,ErgoPall            
2023-11-06 오후 7:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-11-06 오후 6:11,PC03,Invalid header received from WCS. (Return Code BF),DCI_LCS             
