Time / Date,Area,Description,Device
2023-10-09 오후 10:55,PC01,"ESS Level3 Has Fault, Go to see details",ESS_L3              
2023-10-09 오후 9:40,PC01,P1211 LPA Not Online,P1211_LPA           
2023-10-09 오후 9:40,PC01,P1211 LPA Faulted - See Device For Details,P1211_LPA           
2023-10-09 오후 8:07,PC01,P1211 LPA Not Online,P1211_LPA           
2023-10-09 오후 8:07,PC01,P1211 LPA Faulted - See Device For Details,P1211_LPA           
2023-10-09 오후 7:34,PC01,Invalid header received from WCS. (Return Code BF),DCI_LCS             
2023-10-09 오후 7:33,PC01,LC1029ASafety Light Curtain Tripped,LC1029A             
2023-10-09 오후 7:27,PC01,LC1029ASafety Light Curtain Tripped,LC1029A             
2023-10-09 오후 7:04,PC01,P1211 LPA Faulted - See Device For Details,P1211_LPA           
2023-10-09 오후 7:04,PC01,P1211 LPA Not Online,P1211_LPA           
2023-10-09 오후 6:43,PC01,P1211 LPA Not Online,P1211_LPA           
2023-10-09 오후 6:43,PC01,P1211 LPA Faulted - See Device For Details,P1211_LPA           
2023-10-09 오후 5:49,PC01,P1211 LPA Not Online,P1211_LPA           
2023-10-09 오후 5:49,PC01,P1211 LPA Faulted - See Device For Details,P1211_LPA           
2023-10-09 오후 4:20,PC01,EZ09 ESTOP Cleared. Press Start to Restart.,EZ09                
2023-10-09 오후 4:17,PC01,EZ09 Tripped,EZ09                
2023-10-09 오후 4:17,PC01,P1151[P1151] ESS Lifter Fault,P1151               
2023-10-09 오후 4:17,PC01,EZ09 ESTOP 02 Activated,EZ09                
2023-10-09 오후 4:09,PC01,"ESS Level2 Has Fault, Go to see details",ESS_L2              
2023-10-09 오후 4:07,PC01,P1211 LPA Not Online,P1211_LPA           
2023-10-09 오후 4:07,PC01,P1211 LPA Faulted - See Device For Details,P1211_LPA           
2023-10-09 오후 4:04,PC01,P1130Pallet Mover Sensor Fault,P1130               
2023-10-09 오후 3:19,PC01,P1031 End Transfer PE Fault,P1031               
2023-10-09 오후 3:19,PC01,P1032 End Transfer PE Fault,P1032               
2023-10-09 오후 12:40,PC01,"ESS Level3 Has Fault, Go to see details",ESS_L3              
2023-10-09 오전 11:30,PC01,"ESS Level3 Has Fault, Go to see details",ESS_L3              
