Time / Date,Area,Description,Device
2023-11-23 오전 12:22,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-23 오전 12:22,LP01,System is stopped Digital Alarm,LP01
2023-11-23 오전 12:22,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-22 오후 10:54,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-22 오후 10:51,LP01,System is stopped Digital Alarm,LP01
2023-11-22 오후 10:51,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-22 오후 10:51,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-22 오후 10:47,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-22 오후 10:46,LP01,System is stopped Digital Alarm,LP01
2023-11-22 오후 10:46,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-22 오후 10:45,LP01,in manual from Robot Digital Alarm,LP01
2023-11-22 오후 10:45,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-22 오후 10:45,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-22 오후 10:44,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-22 오후 10:44,LP01,System is stopped Digital Alarm,LP01
2023-11-22 오후 10:44,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-22 오후 10:43,LP01,[Robot]LG has been activated during move_Layer dropped Digital Alarm,LP01
2023-11-22 오후 7:54,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-22 오후 7:15,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
