Time / Date,Area,Description,Device
2023-10-05 오전 9:11,CC05,Fault data without occupation Digital Alarm,P2681
2023-10-05 오전 9:10,CC05,Fault data without occupation Digital Alarm,P2681
2023-10-05 오전 9:04,CC05,Fault occupied without data Digital Alarm,P2681
2023-10-05 오전 6:16,CC05,Fault occupied without data Digital Alarm,P2573
2023-10-05 오전 3:11,CC05,Fault occupied without data Digital Alarm,P2658
2023-10-05 오전 1:45,CC05,Fault data without occupation Digital Alarm,P2683
2023-10-05 오전 1:45,CC05,Fault occupied without data Digital Alarm,P2681
2023-10-05 오전 12:57,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-10-05 오전 12:41,CC05,Fault occupied without data Digital Alarm,P2686
2023-10-04 오후 10:52,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-10-04 오후 9:08,CC05,Fault data without occupation Digital Alarm,P2664_Z1
