Time / Date,Area,Description,Device
2023-11-13 오전 8:46,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 8:02,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 8:02,MSAI02,Front Finger 3 Not Open ,LV16SH01            
2023-11-13 오전 7:57,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 7:57,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 7:46,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 7:46,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 7:46,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 7:44,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 7:44,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 7:44,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 7:38,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 7:38,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 7:38,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 7:21,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 7:21,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 7:21,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 7:17,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 7:17,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 7:11,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 7:11,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 7:11,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 6:52,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 6:46,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 6:46,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 6:46,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 6:39,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 6:39,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 6:39,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 6:38,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 6:38,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 6:18,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 6:18,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 6:18,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 6:18,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 6:16,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 6:16,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 6:16,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 6:12,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 5:53,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 5:53,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 5:53,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 5:49,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 5:49,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 5:49,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 5:45,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 5:45,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 5:39,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 5:39,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 5:39,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 5:38,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 5:38,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 5:37,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 5:37,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 5:35,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 5:35,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 5:35,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 5:29,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 5:29,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 5:29,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 5:29,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 5:18,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 5:18,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 5:18,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 5:13,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 5:13,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 5:13,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 5:10,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 5:10,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 5:10,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 4:49,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 4:49,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 4:49,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 4:47,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 4:47,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 4:47,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 4:47,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 4:37,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 4:37,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 4:37,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 4:25,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 4:25,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 4:17,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 4:16,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 4:16,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 4:15,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 4:15,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 4:12,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 4:05,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-13 오전 4:05,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-13 오전 4:05,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-13 오전 4:03,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
