,Time / Date,Active Time/Date,Area,Description,Device
4688,2023-09-02 오후 4:48,2023-09-02 오후 4:48,PC03,Invalid header received from WCS. (Return Code BF)  ,DCI_LCS             
5278,2023-09-02 오후 3:48,2023-09-02 오후 3:48,PC03,Invalid header received from WCS. (Return Code BF)  ,DCI_LCS             
5611,2023-09-02 오후 2:48,2023-09-02 오후 2:48,PC03,Invalid header received from WCS. (Return Code BF)  ,DCI_LCS             
6063,2023-09-02 오후 1:48,2023-09-02 오후 1:48,PC03,Invalid header received from WCS. (Return Code BF)  ,DCI_LCS             
6292,2023-09-02 오후 12:48,2023-09-02 오후 12:48,PC03,Invalid header received from WCS. (Return Code BF)  ,DCI_LCS             
6499,2023-09-02 오전 11:48,2023-09-02 오전 11:48,PC03,Invalid header received from WCS. (Return Code BF)  ,DCI_LCS             
6948,2023-09-02 오전 9:48,2023-09-02 오전 9:48,PC03,Invalid header received from WCS. (Return Code BF)  ,DCI_LCS             
6980,2023-09-02 오전 8:48,2023-09-02 오전 8:48,PC03,Invalid header received from WCS. (Return Code BF)  ,DCI_LCS             
7165,2023-09-02 오전 7:48,2023-09-02 오전 7:48,PC03,Invalid header received from WCS. (Return Code BF)  ,DCI_LCS             
7509,2023-09-02 오전 6:48,2023-09-02 오전 6:48,PC03,Invalid header received from WCS. (Return Code BF)  ,DCI_LCS             
7964,2023-09-02 오전 5:48,2023-09-02 오전 5:48,PC03,Invalid header received from WCS. (Return Code BF)  ,DCI_LCS             
8310,2023-09-02 오전 5:03,2023-09-02 오전 5:03,PC03,P2203 Jog Mode Selected  ,P2203               
8428,2023-09-02 오전 4:48,2023-09-02 오전 4:48,PC03,Invalid header received from WCS. (Return Code BF)  ,DCI_LCS             
8533,2023-09-02 오전 4:19,2023-09-02 오전 4:19,PC03,ErgoPall Not Ready  ,ErgoPall            
8537,2023-09-02 오전 4:18,2023-09-02 오전 4:18,PC03,ErgoPall Not Ready  ,ErgoPall            
8540,2023-09-02 오전 4:17,2023-09-02 오전 4:17,PC03,ErgoPall Not Ready  ,ErgoPall            
8547,2023-09-02 오전 4:17,2023-09-02 오전 4:17,PC03,EZ19 ESTOP S03 reset required  ,                    
8548,2023-09-02 오전 4:17,2023-09-02 오전 4:17,PC03,Gate_ErgoPall  open  ,Gate_ErgoPall       
8549,2023-09-02 오전 4:17,2023-09-02 오전 4:17,PC03,EZ19 ESTOP S03 Activated  ,EZ19                
8550,2023-09-02 오전 4:17,2023-09-02 오전 4:17,PC03,EZ19 Tripped  ,                    
8551,2023-09-02 오전 4:17,2023-09-02 오전 4:17,PC03,ErgoPall Estop  ,ErgoPall            
8554,2023-09-02 오전 4:17,2023-09-02 오전 4:17,PC03,ErgoPall Not Ready  ,ErgoPall            
8557,2023-09-02 오전 4:16,2023-09-02 오전 4:16,PC03,ErgoPall Not Ready  ,ErgoPall            
8560,2023-09-02 오전 4:16,2023-09-02 오전 4:16,PC03,ErgoPall Not Ready  ,ErgoPall            
8564,2023-09-02 오전 4:16,2023-09-02 오전 4:16,PC03,ErgoPall Not Ready  ,ErgoPall            
8567,2023-09-02 오전 4:16,2023-09-02 오전 4:16,PC03,ErgoPall Not Ready  ,ErgoPall            
8573,2023-09-02 오전 4:15,2023-09-02 오전 4:15,PC03,ErgoPall Not Ready  ,ErgoPall            
8578,2023-09-02 오전 4:15,2023-09-02 오전 4:15,PC03,ErgoPall Not Ready  ,ErgoPall            
8583,2023-09-02 오전 4:15,2023-09-02 오전 4:15,PC03,ErgoPall Not Ready  ,ErgoPall            
8588,2023-09-02 오전 4:14,2023-09-02 오전 4:14,PC03,ErgoPall Not Ready  ,ErgoPall            
