Time / Date,Area,Description,Device
2023-11-09 오전 8:53,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:44,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:38,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:36,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:35,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:34,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:29,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:28,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:26,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:25,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:23,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:20,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:18,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:16,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:14,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:12,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:10,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 8:08,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 7:55,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 7:52,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 7:49,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 7:44,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 7:43,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 7:36,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-09 오전 7:31,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-09 오전 7:31,LP01,System is stopped Digital Alarm,LP01
2023-11-09 오전 7:31,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-09 오전 7:31,LP01,LG has been activated during move with layer - layer dropped Digital Alarm,LP01
2023-11-09 오전 7:30,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-09 오전 7:30,LP01,System is stopped Digital Alarm,LP01
2023-11-09 오전 7:30,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-09 오전 7:28,LP01,LG has been activated during move with layer - layer dropped Digital Alarm,LP01
2023-11-09 오전 7:27,LP01,No command-ack is returned from robot Digital Alarm,LP01
2023-11-09 오전 7:27,LP01,[Sensor]Light grid activated Digital Alarm,LP01
2023-11-09 오전 7:27,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-09 오전 7:05,LP01,[Robot]LG has been activated during move_Layer dropped Digital Alarm,LP01
2023-11-09 오전 1:06,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-09 오전 1:04,LP01,System is stopped Digital Alarm,LP01
2023-11-09 오전 1:04,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-09 오전 1:03,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-09 오전 1:02,LP01,System is stopped Digital Alarm,LP01
2023-11-09 오전 1:02,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-09 오전 12:55,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-09 오전 12:54,LP01,System is stopped Digital Alarm,LP01
2023-11-09 오전 12:54,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-09 오전 12:51,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-09 오전 12:50,LP01,System is stopped Digital Alarm,LP01
2023-11-09 오전 12:50,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-09 오전 12:11,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-09 오전 12:01,LP01,Time out movement on robot Digital Alarm,LP01
