Time / Date,Area,Description,Device
2023-09-26 오전 9:02,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 8:56,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 8:54,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 8:51,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 8:49,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 8:48,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 8:47,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 8:46,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 8:43,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 8:42,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 8:36,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-09-26 오전 8:36,LP02,in manual from HMI panel Digital Alarm,LP02
2023-09-26 오전 8:34,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-09-26 오전 7:56,LP02,No command-ack is returned from robot Digital Alarm,LP02
2023-09-26 오전 7:56,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-09-26 오전 7:56,LP02,in manual from HMI panel Digital Alarm,LP02
2023-09-26 오전 7:56,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
2023-09-26 오전 7:34,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 7:33,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 7:27,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 7:13,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 7:10,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 7:07,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 7:06,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 6:57,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 6:56,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 6:54,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-26 오전 6:25,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-09-26 오전 6:24,LP02,System is stopped Digital Alarm,LP02
2023-09-26 오전 6:24,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-09-26 오전 5:58,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-09-26 오전 5:57,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-09-26 오전 5:44,LP02,System is stopped Digital Alarm,LP02
2023-09-26 오전 5:44,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-09-26 오전 5:41,LP02,Robot not in safe start-up position Digital Alarm,LP02
2023-09-26 오전 5:41,LP02,in manual from HMI panel Digital Alarm,LP02
2023-09-26 오전 5:41,LP02,[Sensor]Lift head sensor 1 not activated Digital Alarm,LP02
2023-09-26 오전 5:41,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-09-26 오전 5:41,LP02,in manual from HMI panel Digital Alarm,LP02
2023-09-26 오전 5:41,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-09-26 오전 5:36,LP02,System is stopped Digital Alarm,LP02
2023-09-26 오전 5:36,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-09-26 오전 5:36,LP02,in manual from HMI panel Digital Alarm,LP02
2023-09-26 오전 5:36,LP02,[Sensor]Lift head sensor 1 not activated Digital Alarm,LP02
2023-09-26 오전 5:36,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-09-26 오전 5:36,LP02,in manual from HMI panel Digital Alarm,LP02
2023-09-26 오전 5:36,LP02,in manual from HMI panel Digital Alarm,LP02
2023-09-26 오전 5:35,LP02,Limit of measurement is exceeded on the short light grid (Overhang) Digital Alarm,LP02
2023-09-26 오전 2:19,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-09-26 오전 2:18,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-09-26 오전 1:45,LP02,System is stopped Digital Alarm,LP02
2023-09-26 오전 1:45,LP02,Emergency stop from external system Digital Alarm,LP02
2023-09-26 오전 12:17,LP02,System is stopped Digital Alarm,LP02
2023-09-26 오전 12:17,LP02,Emergency stop from external system Digital Alarm,LP02
2023-09-25 오후 11:16,LP02,System is stopped Digital Alarm,LP02
2023-09-25 오후 11:16,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-09-25 오후 10:21,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-25 오후 10:19,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-25 오후 10:17,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-25 오후 10:16,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-25 오후 10:14,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-25 오후 10:13,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-25 오후 10:10,LP02,LPF in Product Test Mode Digital Alarm,LP02
2023-09-25 오후 10:02,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-09-25 오후 9:55,LP02,System is stopped Digital Alarm,LP02
2023-09-25 오후 9:55,LP02,Emergency stop from external system Digital Alarm,LP02
2023-09-25 오후 9:50,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-09-25 오후 9:49,LP02,System is stopped Digital Alarm,LP02
2023-09-25 오후 9:49,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-09-25 오후 7:40,LP02,Timeout - Bellows not inflated Digital Alarm,LP02
2023-09-25 오후 7:40,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-09-25 오후 7:39,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
