Time / Date,Area,Description,Device
2023-11-11 오후 9:44,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-11 오후 9:44,LP01,System is stopped Digital Alarm,LP01
2023-11-11 오후 9:44,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오후 9:43,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-11 오후 9:43,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-11 오후 9:43,LP01,System is stopped Digital Alarm,LP01
2023-11-11 오후 9:42,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-11 오후 9:25,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-11 오후 9:25,LP01,System is stopped Digital Alarm,LP01
2023-11-11 오후 9:24,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-11 오후 8:09,LP01,System is stopped Digital Alarm,LP01
2023-11-11 오후 8:09,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-11 오후 7:14,LP01,LPF in Product Test Mode Digital Alarm,LP01
2023-11-11 오후 7:14,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-11 오후 7:14,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-11 오후 7:13,LP01,[Robot]LG has been activated during move_Layer dropped Digital Alarm,LP01
2023-11-11 오후 12:24,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오후 12:08,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오후 12:07,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 11:38,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 11:36,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 11:34,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 11:28,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 11:25,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 11:21,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 11:15,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 11:14,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 11:11,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 10:57,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 10:54,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 10:48,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 10:39,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 10:35,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 10:34,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 10:28,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-11 오전 10:27,LP01,System is stopped Digital Alarm,LP01
2023-11-11 오전 10:27,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-11 오전 12:21,LP01,[Sensor]Lift head sensor 1 not activated Digital Alarm,LP01
2023-11-11 오전 12:21,LP01,[Sensor]Light grid activated Digital Alarm,LP01
2023-11-11 오전 12:21,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-11 오전 12:18,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-11 오전 12:15,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-10 오후 10:54,LP01,[Robot]LG has been activated during move_Layer dropped Digital Alarm,LP01
2023-11-10 오후 10:30,LP01,Emergency stop from external system Digital Alarm,LP01
