Time / Date,Area,Description,Device
2023-11-22 오전 9:09,CC04,Fault occupied without data Digital Alarm,P2520
2023-11-22 오전 9:07,CC04,Fault occupied without data Digital Alarm,P2519
2023-11-22 오전 8:45,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-11-22 오전 8:10,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-11-22 오전 7:29,CC04,Fault data without occupation Digital Alarm,P2518
2023-11-22 오전 7:26,CC04,Fault data without occupation Digital Alarm,P2518
2023-11-22 오전 4:03,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-11-22 오전 3:35,CC04,Fault data without occupation Digital Alarm,P2513
2023-11-22 오전 2:24,CC04,Fault data without occupation Digital Alarm,P2631_Z11
2023-11-22 오전 2:24,CC04,Fault occupied Without data Digital Alarm,P2631_Z10
2023-11-21 오후 10:11,CC04,Fault occupied without data Digital Alarm,P2611
2023-11-21 오후 8:08,CC04,Fault occupied without data Digital Alarm,P2607
2023-11-21 오후 7:09,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
