Time / Date,Area,Description,Device
2023-11-22 오전 9:11,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오전 9:08,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오전 8:59,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오전 8:57,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오전 8:56,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오전 8:54,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오전 8:51,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오전 8:39,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오전 8:37,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오전 8:36,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오전 8:11,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오전 8:03,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오전 7:38,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-22 오전 7:37,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-22 오전 7:37,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-22 오전 7:36,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-22 오전 7:31,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-22 오전 7:30,LP02,System is stopped Digital Alarm,LP02
2023-11-22 오전 7:30,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-22 오전 3:13,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-22 오전 3:13,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-22 오전 3:13,LP02,System is stopped Digital Alarm,LP02
2023-11-22 오전 3:13,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-22 오전 3:13,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
2023-11-22 오전 3:12,LP02,Bellows are inflated Digital Alarm,LP02
2023-11-22 오전 3:12,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-22 오전 3:09,LP02,Limit of measurement is exceeded on the short light grid (Overhang) Digital Alarm,LP02
2023-11-22 오전 2:00,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-22 오전 1:58,LP02,System is stopped Digital Alarm,LP02
2023-11-22 오전 1:58,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-22 오전 1:10,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-22 오전 1:10,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-22 오전 1:10,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-22 오전 1:09,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-22 오전 1:07,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-22 오전 1:06,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-22 오전 1:06,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-22 오전 1:04,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-21 오후 10:59,LP02,Vacuum is not turned off Digital Alarm,LP02
2023-11-21 오후 10:59,LP02,Bellows are inflated Digital Alarm,LP02
2023-11-21 오후 10:59,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-21 오후 10:58,LP02,System is stopped Digital Alarm,LP02
2023-11-21 오후 10:58,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-21 오후 10:58,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-21 오후 10:55,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
2023-11-21 오후 10:18,LP02,System is stopped Digital Alarm,LP02
2023-11-21 오후 10:18,LP02,Emergency stop from external system Digital Alarm,LP02
2023-11-21 오후 7:21,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-21 오후 6:58,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
