Time / Date,Area,Description,Device
2023-11-06 오후 6:52,UL03,"102111 Internal DSC Error | X 1, Aisle 3",                    
2023-11-06 오후 6:52,UL03,"102511 Internal DSC Error | Z 1, Aisle 3",                    
2023-11-06 오후 6:52,UL03,201102 Minimum Y position reached | Aisle 3,                    
2023-11-06 오후 6:51,UL03,201102 Minimum Y position reached | Aisle 3,                    
