Time / Date,Area,Description,Device
2023-11-07 오전 9:02,LP01,Time out movement on robot Digital Alarm,LP01
2023-11-07 오전 9:02,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-07 오전 8:58,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-07 오전 8:56,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-07 오전 8:51,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-07 오전 7:53,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-07 오전 7:23,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-07 오전 7:12,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-07 오전 6:03,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-07 오전 6:02,LP01,System is stopped Digital Alarm,LP01
2023-11-07 오전 6:02,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-07 오전 5:51,LP01,Time out movement on robot Digital Alarm,LP01
2023-11-07 오전 5:51,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-07 오전 5:38,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-07 오전 5:37,LP01,System is stopped Digital Alarm,LP01
2023-11-07 오전 5:37,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-07 오전 1:57,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-07 오전 1:10,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-07 오전 1:09,LP01,System is stopped Digital Alarm,LP01
2023-11-07 오전 1:09,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-07 오전 1:09,LP01,[Sensor]Light grid activated Digital Alarm,LP01
2023-11-07 오전 1:09,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-07 오전 1:09,LP01,Limit of measurement is exceeded on the short light grid (Overhang) Digital Alarm,LP01
2023-11-07 오전 1:08,LP01,[Sensor]Light grid activated Digital Alarm,LP01
2023-11-07 오전 1:08,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-07 오전 1:04,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-07 오전 1:02,LP01,System is stopped Digital Alarm,LP01
2023-11-07 오전 1:02,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-07 오전 1:01,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-07 오전 12:54,LP01,Limit of measurement is exceeded on the short light grid (Overhang) Digital Alarm,LP01
2023-11-07 오전 12:39,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-07 오전 12:34,LP01,System is stopped Digital Alarm,LP01
2023-11-07 오전 12:34,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-07 오전 12:34,LP01,[Sensor]Light grid activated Digital Alarm,LP01
2023-11-07 오전 12:34,LP01,in manual from HMI panel Digital Alarm,LP01
