Time / Date,Area,Description,Device
2023-11-09 오전 5:19,PC01,P1131 End Transfer PE Fault,P1131               
2023-11-09 오전 5:19,PC01,P1132 End Transfer PE Fault,P1132               
2023-11-09 오전 5:12,PC01,ST11301 STOP Button Activated,ST11301             
2023-11-09 오전 5:11,PC01,P1131 End Transfer PE Fault,P1131               
2023-11-09 오전 5:11,PC01,P1132 End Transfer PE Fault,P1132               
2023-11-09 오전 4:07,PC01,P1131 End Transfer PE Fault,P1131               
2023-11-09 오전 4:07,PC01,P1132 End Transfer PE Fault,P1132               
2023-11-09 오전 4:00,PC01,P1131 End Transfer PE Fault,P1131               
2023-11-09 오전 4:00,PC01,P1132 End Transfer PE Fault,P1132               
2023-11-09 오전 3:56,PC01,P1131 End Transfer PE Fault,P1131               
2023-11-09 오전 3:56,PC01,P1132 End Transfer PE Fault,P1132               
2023-11-09 오전 3:07,PC01,EZ09 ESTOP Cleared. Press Start to Restart.,EZ09                
2023-11-09 오전 3:05,PC01,EZ09 Tripped,EZ09                
2023-11-09 오전 3:05,PC01,P1151[P1151] ESS Lifter Fault,P1151               
2023-11-09 오전 3:05,PC01,EZ09 ESTOP 02 Activated,EZ09                
2023-11-09 오전 3:05,PC01,"ESS Level2 Has Fault, Go to see details",ESS_L2              
2023-11-08 오후 11:58,PC01,P1108[#2] CC2 Safety Sensor Error,P1108               
2023-11-08 오후 11:58,PC01,Pallet Lift2 Alarm,P1108               
2023-11-08 오후 11:50,PC01,P1108[#2] CC2 Safety Sensor Error,P1108               
2023-11-08 오후 11:50,PC01,Pallet Lift2 Alarm,P1108               
2023-11-08 오후 11:40,PC01,P1108[#2] CC2 Safety Sensor Error,P1108               
2023-11-08 오후 11:40,PC01,Pallet Lift2 Alarm,P1108               
2023-11-08 오후 9:49,PC01,ST11301 STOP Button Activated,ST11301             
2023-11-08 오후 9:44,PC01,P1131 Position 01 PE Blocked whilstUnoccupied Fault,P1131               
2023-11-08 오후 9:42,PC01,ST11301 STOP Button Activated,ST11301             
2023-11-08 오후 9:42,PC01,ST11301 STOP Button Activated,ST11301             
2023-11-08 오후 9:32,PC01,P1131 Position 01 PE Blocked whilstUnoccupied Fault,P1131               
2023-11-08 오후 8:42,PC01,P1211 LPA Not Online,P1211_LPA           
2023-11-08 오후 7:43,PC01,P1211 Running Low On One Or More Consumable(s),P1211_LPA           
