Time / Date,Area,Description,Device
2023-11-04 오후 8:29,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-04 오후 8:28,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오후 8:28,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오후 7:50,LP01,[Robot]LG has been activated during move_Layer dropped Digital Alarm,LP01
2023-11-04 오후 7:49,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-04 오후 7:48,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오후 7:48,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오후 7:48,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오후 7:44,LP01,Vacuum is not turned off Digital Alarm,LP01
2023-11-04 오후 7:44,LP01,Bellows are inflated Digital Alarm,LP01
2023-11-04 오후 7:44,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-04 오후 7:43,LP01,[Robot]LG has been activated during move_Layer dropped Digital Alarm,LP01
2023-11-04 오후 6:49,LP01,Distance to deposit pallet is too high - Drop it? Digital Alarm,LP01
2023-11-04 오후 6:48,LP01,LPF in Product Test Mode Digital Alarm,LP01
2023-11-04 오후 6:47,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-04 오후 6:47,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-04 오후 6:46,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오후 6:46,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오후 6:46,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-04 오후 6:46,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-04 오후 6:45,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오후 6:44,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오후 6:44,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오후 6:44,LP01,[Robot]LG has been activated during move_Layer dropped Digital Alarm,LP01
2023-11-04 오후 6:43,LP01,Vacuum is not turned off Digital Alarm,LP01
2023-11-04 오후 6:43,LP01,Bellows are inflated Digital Alarm,LP01
2023-11-04 오후 6:43,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-04 오후 6:42,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-04 오후 6:40,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오후 6:39,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오후 6:39,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오후 6:36,LP01,[Robot]LG has been activated during move_Layer dropped Digital Alarm,LP01
2023-11-04 오후 6:21,LP01,[Sensor]Lift head sensor 1 not activated Digital Alarm,LP01
2023-11-04 오후 6:21,LP01,[Sensor]Light grid activated Digital Alarm,LP01
2023-11-04 오후 6:21,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-04 오후 6:20,LP01,Limit of measurement is exceeded on the short light grid (Overhang) Digital Alarm,LP01
2023-11-04 오후 6:05,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-04 오후 6:04,LP01,[Robot]LG has been activated during move_Layer dropped Digital Alarm,LP01
2023-11-04 오후 5:38,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-04 오후 5:38,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오후 5:37,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오후 5:37,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오후 5:37,LP01,LG has been activated during move with layer - layer dropped Digital Alarm,LP01
2023-11-04 오후 2:35,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-04 오후 2:23,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오후 2:23,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오후 12:02,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오후 12:01,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 11:59,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 11:58,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 11:56,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 11:53,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 11:50,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 11:39,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 11:38,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 11:35,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 11:30,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 11:27,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 11:19,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-04 오전 11:18,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오전 11:18,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 11:18,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오전 11:14,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 11:11,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 10:36,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 10:34,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 10:31,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 10:30,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 10:29,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 10:28,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 10:10,LP01,Time out movement on robot Digital Alarm,LP01
2023-11-04 오전 10:10,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 9:59,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오전 9:59,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-04 오전 7:39,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 7:35,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 7:33,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 7:09,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 7:07,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 7:04,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 7:02,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 7:00,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 6:54,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 6:53,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 6:51,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-04 오전 2:11,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-04 오전 2:08,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오전 2:08,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오전 1:32,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-04 오전 1:32,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오전 1:32,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오전 1:30,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-04 오전 1:30,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오전 1:30,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오전 1:29,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-04 오전 1:29,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오전 1:29,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오전 1:26,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오전 1:26,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-04 오전 1:18,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오전 1:18,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-04 오전 1:10,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오전 1:10,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-04 오전 1:04,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오전 1:04,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-04 오전 1:04,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-04 오전 1:03,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오전 1:03,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-04 오전 1:02,LP01,System is stopped Digital Alarm,LP01
2023-11-04 오전 1:02,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-04 오전 12:58,LP01,[Robot]LG has been activated during move_Layer dropped Digital Alarm,LP01
2023-11-03 오후 11:18,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-03 오후 11:17,LP01,System is stopped Digital Alarm,LP01
2023-11-03 오후 11:17,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-03 오후 11:17,LP01,[Robot]LG has been activated during move_Layer dropped Digital Alarm,LP01
2023-11-03 오후 10:31,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-03 오후 10:30,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-03 오후 10:30,LP01,System is stopped Digital Alarm,LP01
2023-11-03 오후 10:30,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-03 오후 9:46,LP01,[Robot]LG has been activated during move_Layer dropped Digital Alarm,LP01
2023-11-03 오후 9:10,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-03 오후 8:41,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-03 오후 8:41,LP01,System is stopped Digital Alarm,LP01
2023-11-03 오후 8:41,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-03 오후 8:40,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-03 오후 8:38,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-03 오후 8:38,LP01,System is stopped Digital Alarm,LP01
2023-11-03 오후 8:38,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-03 오후 8:11,LP01,System is stopped Digital Alarm,LP01
2023-11-03 오후 8:11,LP01,Emergency stop from external system Digital Alarm,LP01
2023-11-03 오후 8:08,LP01,[Sensor]Light grid activated Digital Alarm,LP01
2023-11-03 오후 8:08,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-03 오후 8:08,LP01,No command-ack is returned from robot Digital Alarm,LP01
2023-11-03 오후 8:07,LP01,[Sensor]Light grid activated Digital Alarm,LP01
2023-11-03 오후 8:07,LP01,in manual from HMI panel Digital Alarm,LP01
2023-11-03 오후 8:07,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-03 오후 8:03,LP01,Timeout - Deposit position not ready Digital Alarm,LP01
2023-11-03 오후 8:03,LP01,System is stopped Digital Alarm,LP01
2023-11-03 오후 8:03,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-03 오후 7:54,LP01,LG has been activated during move with layer - layer dropped Digital Alarm,LP01
2023-11-03 오후 7:48,LP01,Zone 01 is stopped. LPF Digital Alarm,LP01
2023-11-03 오후 7:47,LP01,System is stopped Digital Alarm,LP01
2023-11-03 오후 7:47,LP01,Request for access for the LPF is requested or accepted Digital Alarm,LP01
2023-11-03 오후 7:43,LP01,Communication error / timeout signal exchange with pallet conveyor Digital Alarm,LP01
2023-11-03 오후 7:43,LP01,Communication error / timeout signal exchange with pallet conveyor Digital Alarm,LP01
