,Time / Date,Active Time/Date,Area,Description,Device
121,2023-09-01 오전 8:40,2023-09-01 오전 8:37,PC02,PALLET ARRIVED AT CP2  OK ,                    
141,2023-09-01 오전 8:37,2023-09-01 오전 8:37,PC02,PALLET ARRIVED AT CP2  ,                    
172,2023-09-01 오전 8:34,2023-09-01 오전 8:34,PC02,"P2595 Slipsheet Jam, Need Attention  ",                    
194,2023-09-01 오전 8:32,2023-09-01 오전 8:32,PC02,PALLET ARRIVED AT CP2  OK ,                    
195,2023-09-01 오전 8:32,2023-09-01 오전 8:32,PC02,PALLET ARRIVED AT CP2  OK ,                    
196,2023-09-01 오전 8:32,2023-09-01 오전 8:32,PC02,PALLET ARRIVED AT CP2  ,                    
202,2023-09-01 오전 8:32,2023-09-01 오전 8:27,PC02,PALLET ARRIVED AT CP2  OK ,                    
203,2023-09-01 오전 8:32,2023-09-01 오전 8:27,PC02,PALLET ARRIVED AT CP2  OK ,                    
222,2023-09-01 오전 8:27,2023-09-01 오전 8:27,PC02,PALLET ARRIVED AT CP2  ,                    
229,2023-09-01 오전 8:27,2023-09-01 오전 8:27,PC02,LP02 Layer Picker in Manual  OK ,                    
230,2023-09-01 오전 8:27,2023-09-01 오전 8:27,PC02,LP02 Layer Picker in Manual  OK ,                    
232,2023-09-01 오전 8:27,2023-09-01 오전 8:27,PC02,LP02 Layer Picker in Manual  ,                    
240,2023-09-01 오전 8:27,2023-09-01 오전 8:27,PC02,LP02 Layer Picker in Manual  OK ,                    
241,2023-09-01 오전 8:27,2023-09-01 오전 8:27,PC02,LP02 Layer Picker in Manual  OK ,                    
243,2023-09-01 오전 8:27,2023-09-01 오전 8:27,PC02,LP02 Layer Picker in Manual  ,                    
561,2023-09-01 오전 7:32,2023-09-01 오전 7:32,PC02,"P2597 Slipsheet Jam, Need Attention  ",                    
562,2023-09-01 오전 7:32,2023-09-01 오전 7:32,PC02,"P2598 Slipsheet Jam, Need Attention  ",                    
563,2023-09-01 오전 7:32,2023-09-01 오전 7:32,PC02,"P2598 Slipsheet Jam, Need Attention  OK ",                    
564,2023-09-01 오전 7:32,2023-09-01 오전 7:32,PC02,"P2598 Slipsheet Jam, Need Attention  OK ",                    
565,2023-09-01 오전 7:32,2023-09-01 오전 7:32,PC02,"P2598 Slipsheet Jam, Need Attention  ",                    
566,2023-09-01 오전 7:32,2023-09-01 오전 7:32,PC02,"P2598 Slipsheet Jam, Need Attention  OK ",                    
567,2023-09-01 오전 7:32,2023-09-01 오전 7:32,PC02,"P2597 Slipsheet Jam, Need Attention  OK ",                    
568,2023-09-01 오전 7:32,2023-09-01 오전 7:32,PC02,"P2598 Slipsheet Jam, Need Attention  OK ",                    
569,2023-09-01 오전 7:32,2023-09-01 오전 7:32,PC02,"P2597 Slipsheet Jam, Need Attention  OK ",                    
570,2023-09-01 오전 7:32,2023-09-01 오전 7:32,PC02,"P2598 Slipsheet Jam, Need Attention  ",                    
571,2023-09-01 오전 7:32,2023-09-01 오전 7:32,PC02,"P2597 Slipsheet Jam, Need Attention  ",                    
572,2023-09-01 오전 7:31,2023-09-01 오전 7:31,PC02,"P2598 Slipsheet Jam, Need Attention  OK ",                    
573,2023-09-01 오전 7:31,2023-09-01 오전 7:31,PC02,"P2598 Slipsheet Jam, Need Attention  OK ",                    
574,2023-09-01 오전 7:31,2023-09-01 오전 7:31,PC02,"P2598 Slipsheet Jam, Need Attention  ",                    
575,2023-09-01 오전 7:31,2023-09-01 오전 7:31,PC02,"P2598 Slipsheet Jam, Need Attention  OK ",                    
576,2023-09-01 오전 7:31,2023-09-01 오전 7:31,PC02,"P2598 Slipsheet Jam, Need Attention  OK ",                    
577,2023-09-01 오전 7:31,2023-09-01 오전 7:31,PC02,"P2598 Slipsheet Jam, Need Attention  ",                    
578,2023-09-01 오전 7:31,2023-09-01 오전 7:31,PC02,"P2598 Slipsheet Jam, Need Attention  OK ",                    
579,2023-09-01 오전 7:31,2023-09-01 오전 7:31,PC02,"P2598 Slipsheet Jam, Need Attention  OK ",                    
580,2023-09-01 오전 7:31,2023-09-01 오전 7:31,PC02,"P2598 Slipsheet Jam, Need Attention  ",                    
581,2023-09-01 오전 7:31,2023-09-01 오전 5:42,PC02,P2598 Conveyor Movimot Drive Fault  OK ,P2598               
582,2023-09-01 오전 7:31,2023-09-01 오전 4:25,PC02,"P2598 Slipsheet Jam, Need Attention  OK ",                    
583,2023-09-01 오전 7:31,2023-09-01 오전 4:25,PC02,"P2597 Slipsheet Jam, Need Attention  OK ",                    
584,2023-09-01 오전 7:31,2023-09-01 오전 5:42,PC02,P2598 Conveyor Movimot Drive Fault  OK ,P2598               
587,2023-09-01 오전 7:29,2023-09-01 오전 7:12,PC02,P2014 WalkOver Button Pressed  OK ,                    
588,2023-09-01 오전 7:29,2023-09-01 오전 7:12,PC02,P2014 WalkOver Button Pressed  OK ,                    
589,2023-09-01 오전 7:29,2023-09-01 오전 7:12,PC02,P2017 WalkOver Button Pressed  OK ,                    
590,2023-09-01 오전 7:29,2023-09-01 오전 7:12,PC02,P2017 WalkOver Button Pressed  OK ,                    
599,2023-09-01 오전 7:16,2023-09-01 오전 7:12,PC02,TOP Shuttle car - Unit Control Fault - Error code 25  OK ,SC_Car_TOP          
600,2023-09-01 오전 7:16,2023-09-01 오전 7:14,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK reset required  OK ,                    
601,2023-09-01 오전 7:16,2023-09-01 오전 7:12,PC02,TOP Shuttle car - Unit Control Fault - Error code 25  OK ,SC_Car_TOP          
608,2023-09-01 오전 7:14,2023-09-01 오전 7:14,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK reset required  ,                    
609,2023-09-01 오전 7:14,2023-09-01 오전 7:12,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK Activated  OK ,EZ12A_CC3_IncomingIn
611,2023-09-01 오전 7:14,2023-09-01 오전 7:12,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK Activated  OK ,EZ12A_CC3_IncomingIn
612,2023-09-01 오전 7:12,2023-09-01 오전 7:12,PC02,TOP Shuttle car - Unit Control Fault - Error code 25  ,SC_Car_TOP          
614,2023-09-01 오전 7:12,2023-09-01 오전 7:12,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK Activated  ,EZ12A_CC3_IncomingIn
615,2023-09-01 오전 7:12,2023-09-01 오전 7:12,PC02,P2017 WalkOver Button Pressed  ,                    
616,2023-09-01 오전 7:12,2023-09-01 오전 7:12,PC02,P2014 WalkOver Button Pressed  ,                    
621,2023-09-01 오전 7:10,2023-09-01 오전 7:10,PC02,EZ12A TB30002 GATE S06 reset required  OK ,                    
622,2023-09-01 오전 7:10,2023-09-01 오전 7:10,PC02,EZ12A TB30002 GATE S06 reset required  OK ,                    
623,2023-09-01 오전 7:10,2023-09-01 오전 4:29,PC02,EZ12A Tripped  OK ,                    
624,2023-09-01 오전 7:10,2023-09-01 오전 4:29,PC02,TOP Shuttle car - Unit Control Fault - Error code 25  OK ,SC_Car_TOP          
625,2023-09-01 오전 7:10,2023-09-01 오전 7:10,PC02,EZ12A TB30002 GATE S06 reset required  ,                    
626,2023-09-01 오전 7:10,2023-09-01 오전 4:29,PC02,EZ12A Tripped  OK ,                    
627,2023-09-01 오전 7:10,2023-09-01 오전 4:29,PC02,EZ12A TB30002 GATE S06 Activated  OK ,EZ12A               
628,2023-09-01 오전 7:10,2023-09-01 오전 4:29,PC02,EZ12A TB30002 GATE S06 Activated  OK ,EZ12A               
831,2023-09-01 오전 5:42,2023-09-01 오전 5:42,PC02,P2598 Conveyor Movimot Drive Fault  ,P2598               
836,2023-09-01 오전 5:39,2023-09-01 오전 5:39,PC02,PALLET ARRIVED AT CP2  OK ,                    
837,2023-09-01 오전 5:39,2023-09-01 오전 5:39,PC02,PALLET ARRIVED AT CP2  OK ,                    
840,2023-09-01 오전 5:39,2023-09-01 오전 5:39,PC02,PALLET ARRIVED AT CP2  ,                    
