Time / Date,Area,Description,Device
2023-11-15 오전 9:24,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 9:24,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 9:24,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 9:21,MSAI02,"Sensor Blocked, No Logical Load Presence",EL01LO04            
2023-11-15 오전 9:21,MSAI02,Load Runtime Fault on Conveyor,LL01RI11            
2023-11-15 오전 9:05,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 9:05,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 9:05,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 8:56,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 8:56,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 8:55,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 8:55,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 8:55,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 8:46,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 8:46,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 8:46,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 8:46,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 8:46,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 8:46,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 8:40,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 8:40,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 8:40,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 8:39,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 8:39,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 8:38,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 8:38,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 8:34,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 8:34,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 8:24,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 8:24,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 8:24,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 8:17,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 8:17,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 8:02,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 8:02,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 8:02,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 8:00,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 7:59,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 7:59,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 7:54,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 7:53,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 7:53,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 7:53,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 7:34,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 7:34,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 7:34,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 7:34,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 6:58,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 6:57,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 6:55,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 6:55,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 6:55,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 6:01,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 6:01,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 6:01,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 5:52,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 5:48,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 5:48,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 5:48,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 5:13,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 5:13,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 5:13,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 4:43,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 4:43,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 4:43,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 4:38,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 4:38,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 4:38,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 4:38,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 4:21,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 4:20,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 4:20,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 4:15,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 4:15,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 4:15,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 3:56,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 3:56,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 3:56,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 3:52,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 3:52,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 3:52,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 3:51,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 3:49,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 3:49,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 3:49,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 3:32,MSAI02,"Sensor Blocked, No Logical Load Presence",LL09RI11            
2023-11-15 오전 3:32,MSAI02,Load Runtime Fault on Conveyor,LL09RI12            
2023-11-15 오전 3:31,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 3:31,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 3:31,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 3:30,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 3:30,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 3:23,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 3:23,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 3:23,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 3:18,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 3:18,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 3:18,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 3:18,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 3:06,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 3:06,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 3:06,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 2:44,MSAI02,Gap between loads too small ,LV04SH01            
2023-11-15 오전 2:37,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 2:25,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 2:25,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 2:25,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 2:16,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 2:16,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 2:16,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 2:15,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 2:14,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 2:14,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 2:10,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 2:10,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 2:07,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 2:07,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 2:07,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 2:01,MSAI02,Shuttle Not Ready for Orders,LV04SH01            
2023-11-15 오전 1:58,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 1:58,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 1:57,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 1:57,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 1:57,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 1:48,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 1:48,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 1:48,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 1:38,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 1:36,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 1:36,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 1:36,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 1:33,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 1:33,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 1:31,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 1:31,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 1:31,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 1:21,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 1:20,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 1:20,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 1:19,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 1:17,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 1:17,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 1:17,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 1:14,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 1:14,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 1:14,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 1:02,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 1:02,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 12:59,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 12:59,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 12:59,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 12:58,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 12:58,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 12:50,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 12:50,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 12:40,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 12:39,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 12:39,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 12:38,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 12:38,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 12:38,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 12:32,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 12:32,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 12:32,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 12:25,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 12:25,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 12:25,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 12:20,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 12:20,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 12:18,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 12:18,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 12:18,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 12:09,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 12:09,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 12:09,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-15 오전 12:09,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-15 오전 12:03,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-15 오전 12:03,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-14 오후 11:52,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-11-14 오후 11:52,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO04            
2023-11-14 오후 11:52,MSAI02,Profinet Fault - See Diagnostics Screen ,ER01LO01            
2023-11-14 오후 11:49,MSAI02,Profinet Fault - See Diagnostics Screen ,PROFINET            
