Time / Date,Area,Description,Device
2023-10-06 오전 8:07,MSAI03,Gap between loads too small ,LV08SH01            
2023-10-06 오전 6:50,MSAI03,Load Runtime Fault on Conveyor,LR12RI11            
2023-10-06 오전 6:48,MSAI03,Gap between loads too small ,LV01SH01            
2023-10-06 오전 6:41,MSAI03,X: Shuttle Telescope Not Centered ,LV01SH01            
2023-10-06 오전 6:40,MSAI03,Load Runtime Fault on Conveyor,CR01PS15            
2023-10-06 오전 6:39,MSAI03,Load Jam or Sensor Fault on Conveyor,CR01PS16            
2023-10-06 오전 5:01,MSAI03,Load Runtime Fault on Conveyor,LL02RO12            
2023-10-06 오전 4:56,MSAI03,Gap between loads too small ,LV12SH01            
2023-10-06 오전 3:52,MSAI03,Front Finger 1 Not Closed ,LV10SH01            
2023-10-06 오전 2:42,MSAI03,Conveyor Gap Sensor Blocked ,EL01LO04            
2023-10-06 오전 2:42,MSAI03,Hall Sensor Error ,LL11RO11            
2023-10-06 오전 2:25,MSAI03,Order repair timeout,LV16SH01            
2023-10-06 오전 2:15,MSAI03,X: Shuttle Telescope Not Centered ,LV16SH01            
2023-10-06 오전 2:09,MSAI03,Z: Following Error Window too Large ,LV01SH01            
2023-10-06 오전 1:30,MSAI03,Motor Stalled ,EL01LO04            
2023-10-06 오전 12:51,MSAI03,"Data Present, No Logical Load Presence",LL02RO11            
2023-10-05 오후 10:25,MSAI03,"Pick Location Deep, Front Bin Occupied",LV12SH01            
2023-10-05 오후 9:40,MSAI03,Conveyor Gap Sensor Blocked ,ER01LO04            
2023-10-05 오후 9:40,MSAI03,Lift Conveyor Overhang Fault Side B ,ER01LO00            
2023-10-05 오후 9:35,MSAI03,Load Runtime Fault on Conveyor,CL02DS14            
2023-10-05 오후 9:33,MSAI03,"Sensor Blocked, No Logical Load Presence",EL01LO01            
2023-10-05 오후 9:31,MSAI03,Lift Gap Check Fault Side B ,EL01LO00            
2023-10-05 오후 9:23,MSAI03,Motor Stalled ,LR05RI12            
2023-10-05 오후 8:58,MSAI03,"Sensor Blocked, No Logical Load Presence",ER01LO04            
2023-10-05 오후 8:57,MSAI03,Shuttle Destination Beyond Aisle Ends ,LV01SH01            
2023-10-05 오후 8:51,MSAI03,Shuttle Destination Beyond Aisle Ends ,LV01SH01            
2023-10-05 오후 8:50,MSAI03,Shuttle Destination Beyond Aisle Ends ,LV01SH01            
2023-10-05 오후 8:47,MSAI03,"Sensor Blocked, No Logical Load Presence",LR11RI11            
2023-10-05 오후 8:19,MSAI03,Load Jam or Sensor Fault on Conveyor,CR01PS16            
2023-10-05 오후 8:11,MSAI03,Conveyor Gap Sensor Blocked ,ER01LO04            
2023-10-05 오후 8:11,MSAI03,Lift Conveyor Overhang Fault Side B ,ER01LO00            
2023-10-05 오후 7:58,MSAI03,"Data Present, No Logical Load Presence",LL10RO11            
2023-10-05 오후 7:38,MSAI03,Profinet Fault - See Diagnostics Screen ,PROFINET            
2023-10-05 오후 7:37,MSAI03,Profinet Fault - See Diagnostics Screen ,EL01LO04            
2023-10-05 오후 7:37,MSAI03,Profinet Fault - See Diagnostics Screen ,EL01LO01            
2023-10-05 오후 7:19,MSAI03,Motor Stalled ,LR04RI12            
2023-10-05 오후 2:59,MSAI03,"Data Present, No Logical Load Presence",LR04RI12            
2023-10-05 오후 2:58,MSAI03,Load Runtime Fault on Conveyor,LR04RI12            
2023-10-05 오후 2:43,MSAI03,X: Max Current Duration Exceeded,LV04SH01            
2023-10-05 오후 2:39,MSAI03,Hall Sensor Error ,LR10RI12            
2023-10-05 오전 5:51,MSAI03,Motor Stalled ,LR01RI12            
2023-10-05 오전 5:27,MSAI03,Gap between loads too small ,LV13SH01            
2023-10-05 오전 1:45,MSAI03,"Data Present, No Logical Load Presence",LL02RO11            
2023-10-05 오전 12:22,MSAI03,"Data Present, No Logical Load Presence",LL06RO11            
