Time / Date,Area,Description,Device
2023-11-08 오전 7:19,CC05,Fault occupied without data Digital Alarm,P2562
2023-11-08 오전 7:08,CC05,Fault occupied without data Digital Alarm,P2562
2023-11-08 오전 2:34,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-07 오후 10:29,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-07 오후 10:23,CC05,Fault occupied without data Digital Alarm,P2653
2023-11-07 오후 9:43,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-07 오후 7:39,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-07 오후 7:25,CC05,Fault occupied without data Digital Alarm,P2681
2023-11-07 오후 7:25,CC05,Fault occupied without data Digital Alarm,P2681
2023-11-07 오후 7:15,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
