Time / Date,Area,Description,Device
2023-11-15 오전 9:16,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-15 오전 9:12,LP02,System is stopped Digital Alarm,LP02
2023-11-15 오전 9:12,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-15 오전 9:12,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-15 오전 9:11,LP02,System is stopped Digital Alarm,LP02
2023-11-15 오전 9:11,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-15 오전 9:10,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-15 오전 9:06,LP02,System is stopped Digital Alarm,LP02
2023-11-15 오전 9:06,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-15 오전 9:06,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-15 오전 9:01,LP02,System is stopped Digital Alarm,LP02
2023-11-15 오전 9:01,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-15 오전 8:58,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-15 오전 8:55,LP02,System is stopped Digital Alarm,LP02
2023-11-15 오전 8:55,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-15 오전 8:55,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-15 오전 8:48,LP02,System is stopped Digital Alarm,LP02
2023-11-15 오전 8:48,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-15 오전 8:47,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-15 오전 8:45,LP02,System is stopped Digital Alarm,LP02
2023-11-15 오전 8:45,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-15 오전 8:01,LP02,Time out movement on robot Digital Alarm,LP02
2023-11-15 오전 8:00,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-15 오전 7:57,LP02,System is stopped Digital Alarm,LP02
2023-11-15 오전 7:57,LP02,Emergency stop from external system Digital Alarm,LP02
2023-11-15 오전 7:50,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-15 오전 7:39,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-15 오전 7:36,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-15 오전 7:32,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-15 오전 7:27,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-15 오전 7:26,LP02,System is stopped Digital Alarm,LP02
2023-11-15 오전 7:26,LP02,Emergency stop from external system Digital Alarm,LP02
2023-11-15 오전 7:21,LP02,System is stopped Digital Alarm,LP02
2023-11-15 오전 7:21,LP02,Emergency stop from external system Digital Alarm,LP02
2023-11-15 오전 7:20,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-15 오전 7:16,LP02,System is stopped Digital Alarm,LP02
2023-11-15 오전 7:16,LP02,Emergency stop from external system Digital Alarm,LP02
2023-11-15 오전 2:53,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-15 오전 2:38,LP02,System is stopped Digital Alarm,LP02
2023-11-15 오전 2:38,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-14 오후 9:05,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-14 오후 9:05,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-14 오후 9:04,LP02,System is stopped Digital Alarm,LP02
2023-11-14 오후 9:04,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-14 오후 9:04,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
2023-11-14 오후 8:42,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-14 오후 8:42,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-14 오후 8:42,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-14 오후 8:41,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-14 오후 8:40,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-14 오후 8:26,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-14 오후 8:26,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-14 오후 8:26,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-14 오후 8:20,LP02,No command-ack is returned from robot Digital Alarm,LP02
2023-11-14 오후 8:20,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-14 오후 8:20,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-14 오후 8:19,LP02,System is stopped Digital Alarm,LP02
2023-11-14 오후 8:19,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-14 오후 8:19,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
2023-11-14 오후 4:48,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-14 오후 4:24,LP02,Pick pallet is empty Digital Alarm,LP02
2023-11-14 오후 4:24,LP02,[Sensor]Lift head sensor 1 not activated Digital Alarm,LP02
2023-11-14 오후 4:24,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-14 오후 4:24,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-14 오후 4:23,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-14 오후 4:21,LP02,System is stopped Digital Alarm,LP02
2023-11-14 오후 4:21,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-14 오후 4:21,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-14 오후 4:20,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-14 오후 4:19,LP02,System is stopped Digital Alarm,LP02
2023-11-14 오후 4:19,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-14 오후 4:19,LP02,Speed at the Vacuum Blower is not at requested level Digital Alarm,LP02
