Time / Date,Area,Description,Device
2023-11-04 오후 8:29,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-04 오후 8:28,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2023-11-04 오후 8:28,LP02,System is stopped Digital Alarm,LP02
2023-11-04 오후 8:28,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-04 오후 8:28,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
2023-11-04 오후 8:27,LP02,No command-ack is returned from robot Digital Alarm,LP02
2023-11-04 오후 8:27,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-04 오후 8:27,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-04 오후 8:27,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
2023-11-04 오후 7:49,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-04 오후 7:48,LP02,System is stopped Digital Alarm,LP02
2023-11-04 오후 7:48,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-04 오후 7:48,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-04 오후 6:47,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-04 오후 6:46,LP02,System is stopped Digital Alarm,LP02
2023-11-04 오후 6:46,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-04 오후 6:46,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-04 오후 6:44,LP02,System is stopped Digital Alarm,LP02
2023-11-04 오후 6:44,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-04 오후 6:42,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
2023-11-04 오후 6:39,LP02,System is stopped Digital Alarm,LP02
2023-11-04 오후 6:39,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
2023-11-04 오후 6:13,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-04 오후 6:13,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-04 오후 6:13,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-04 오후 6:12,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-04 오후 6:12,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-04 오후 6:11,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-04 오후 6:03,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2023-11-04 오후 6:03,LP02,in manual from HMI panel Digital Alarm,LP02
2023-11-04 오후 6:03,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
2023-11-04 오후 6:02,LP02,[Sensor]Light grid activated Digital Alarm,LP02
