,Time / Date,Active Time/Date,Area,Description,Device
159,2023-09-05 오전 8:38,2023-09-05 오전 8:38,CC04,Fault data without occupation Digital Alarm,P2513
160,2023-09-05 오전 8:37,2023-09-05 오전 8:37,CC04,Jam or sensor fault Digital Alarm,P2512
181,2023-09-05 오전 8:33,2023-09-05 오전 8:33,CC04,Fault data without occupation Digital Alarm,P2513
190,2023-09-05 오전 8:31,2023-09-05 오전 8:31,CC04,Fault data without occupation Digital Alarm,P2513
240,2023-09-05 오전 8:30,2023-09-05 오전 8:30,CC04,Fault data without occupation Digital Alarm,P2513
241,2023-09-05 오전 8:30,2023-09-05 오전 8:30,CC04,Jam or sensor fault Digital Alarm,P2512
256,2023-09-05 오전 8:28,2023-09-05 오전 8:28,CC04,Fault data without occupation Digital Alarm,P2513
261,2023-09-05 오전 8:27,2023-09-05 오전 8:27,CC04,Jam or sensor fault Digital Alarm,P2512
262,2023-09-05 오전 8:27,2023-09-05 오전 8:27,CC04,Fault data without occupation Digital Alarm,P2513
269,2023-09-05 오전 8:24,2023-09-05 오전 8:24,CC04,Fault data without occupation Digital Alarm,P2513
272,2023-09-05 오전 8:24,2023-09-05 오전 8:24,CC04,Jam or sensor fault Digital Alarm,P2512
274,2023-09-05 오전 8:22,2023-09-05 오전 8:22,CC04,Fault data without occupation Digital Alarm,P2513
666,2023-09-05 오전 6:13,2023-09-05 오전 6:13,CC04,Fault data without occupation Digital Alarm,P2604
1107,2023-09-05 오전 4:54,2023-09-05 오전 4:54,CC04,Fault data without occupation Digital Alarm,P2627
1191,2023-09-05 오전 4:44,2023-09-05 오전 4:44,CC04,Fault occupied without data Digital Alarm,P2534A_CNV
1192,2023-09-05 오전 4:44,2023-09-05 오전 4:44,CC04,Fault data without occupation Digital Alarm,P2534B_CNV
1215,2023-09-05 오전 4:41,2023-09-05 오전 4:41,CC04,Fault occupied without data Digital Alarm,P2534A_CNV
4360,2023-09-04 오후 9:33,2023-09-04 오후 9:33,CC04,Fault occupied without data Digital Alarm,P2534A_CNV
4403,2023-09-04 오후 9:30,2023-09-04 오후 9:30,CC04,Fault occupied without data Digital Alarm,P2523
4853,2023-09-04 오후 8:39,2023-09-04 오후 8:39,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
4931,2023-09-04 오후 8:29,2023-09-04 오후 8:29,CC04,Fault occupied without data Digital Alarm,P2512
5021,2023-09-04 오후 8:20,2023-09-04 오후 8:20,CC04,Fault occupied without data Digital Alarm,P2516
5032,2023-09-04 오후 8:18,2023-09-04 오후 8:18,CC04,Fault data without occupation Digital Alarm,P2504
5052,2023-09-04 오후 8:17,2023-09-04 오후 8:17,CC04,Fault occupied without data Digital Alarm,P2505
5054,2023-09-04 오후 8:17,2023-09-04 오후 8:17,CC04,Fault data without occupation Digital Alarm,P2506
5059,2023-09-04 오후 8:16,2023-09-04 오후 8:16,CC04,Fault occupied without data Digital Alarm,P2503
