Time / Date,Area,Description,Device
2023-11-03 오후 11:59,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-03 오후 11:00,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-03 오후 10:05,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-03 오전 10:05,CC05,Fault occupied without data Digital Alarm,P2562
2023-11-03 오전 9:37,CC05,Fault occupied without data Digital Alarm,P2562
2023-11-03 오전 8:09,CC05,Fault occupied without data Digital Alarm,P2556
2023-11-03 오전 7:39,CC05,Fault data without occupation Digital Alarm,P2553
2023-11-03 오전 6:54,CC05,Fault data without occupation Digital Alarm,P2552
2023-11-03 오전 6:50,CC05,Fault data without occupation Digital Alarm,P2552
2023-11-03 오전 6:46,CC05,Fault data without occupation Digital Alarm,P2552
2023-11-03 오전 4:03,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-03 오전 2:33,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-03 오전 2:07,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-02 오후 9:46,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-02 오후 9:45,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-02 오후 9:45,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-02 오후 9:44,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-11-02 오후 8:08,CC05,Fault data without occupation Digital Alarm,P2562
2023-11-02 오후 8:03,CC05,Fault data without occupation Digital Alarm,P2559
2023-11-02 오후 8:03,CC05,Fault occupied without data Digital Alarm,P2558
2023-11-02 오후 7:55,CC05,Fault occupied without data Digital Alarm,P2562
2023-11-02 오후 7:43,CC05,Fault occupied without data Digital Alarm,P2681
2023-11-02 오후 7:38,CC05,Fault data without occupation Digital Alarm,P2683
2023-11-02 오후 7:38,CC05,Fault occupied without data Digital Alarm,P2681
2023-11-02 오후 3:14,CC05,Fault data without occupation Digital Alarm,P2556
2023-11-02 오후 3:14,CC05,Fault occupied without data Digital Alarm,P2555
2023-11-02 오후 1:56,CC05,Fault occupied without data Digital Alarm,P2578
2023-11-02 오후 1:17,CC05,Fault data without occupation Digital Alarm,P2559
2023-11-02 오후 12:09,CC05,Fault occupied without data Digital Alarm,P2557
2023-11-02 오전 10:23,CC05,Fault occupied without data Digital Alarm,P2570
2023-11-02 오전 10:19,CC05,Fault data without occupation Digital Alarm,P2570
2023-11-02 오전 10:19,CC05,Fault occupied without data Digital Alarm,P2569
2023-11-02 오전 10:15,CC05,Frequency Inverter fault Digital Alarm,P2575B_PSH
2023-11-02 오전 10:14,CC05,Frequency Inverter fault Digital Alarm,P2575B_PSH
2023-11-02 오전 10:14,CC05,Fault occupied without data Digital Alarm,P2570
2023-11-02 오전 10:06,CC05,Fault data without occupation Digital Alarm,P2570
2023-11-02 오전 10:06,CC05,Fault occupied without data Digital Alarm,P2569
