Time / Date,Area,Description,Device
2023-10-06 오후 1:25,MSAI01,Lift Securing Pin Not in Bracket,ER01LO00            
2023-10-06 오후 1:25,MSAI01,Lift Securing Pin Not in Bracket,EL01LO00            
2023-10-06 오후 12:55,MSAI01,"Drop Location Deep, Front Bin Occupied",LV11SH01            
2023-10-06 오전 10:31,MSAI01,Order repair timeout,LV11SH01            
2023-10-06 오전 7:57,MSAI01,Order repair timeout,LV06SH01            
2023-10-06 오전 7:48,MSAI01,Gap between loads too small ,LV06SH01            
2023-10-06 오전 7:40,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-06 오전 7:40,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-06 오전 7:36,MSAI01,Lift Securing Pin Not in Bracket,EL01LO00            
2023-10-06 오전 7:34,MSAI01,Order repair timeout,LV15SH01            
2023-10-06 오전 7:28,MSAI01,Lift Securing Pin Not in Bracket,ER01LO00            
2023-10-06 오전 7:28,MSAI01,Lift Securing Pin Not in Bracket,EL01LO00            
2023-10-06 오전 6:58,MSAI01,"Shuttle Load Overhang, Right",LV15SH01            
2023-10-06 오전 6:56,MSAI01,Load Runtime Fault on Conveyor,LR02RI11            
2023-10-06 오전 6:56,MSAI01,Load Runtime Fault on Conveyor,LL03RO12            
2023-10-06 오전 6:55,MSAI01,Load Runtime Fault on Conveyor,LL05RO12            
2023-10-06 오전 6:55,MSAI01,Load Runtime Fault on Conveyor,LL01RO12            
2023-10-06 오전 6:55,MSAI01,Load Runtime Fault on Conveyor,LL09RO12            
2023-10-06 오전 6:55,MSAI01,Lift Securing Pin Not in Bracket,ER01LO00            
2023-10-06 오전 6:55,MSAI01,Lift Securing Pin Not in Bracket,EL01LO00            
2023-10-06 오전 6:54,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-06 오전 6:53,MSAI01,X: Shuttle Telescope Not Centered ,LV15SH01            
2023-10-06 오전 6:53,MSAI01,X: Shuttle Telescope Not Centered ,LV14SH01            
2023-10-06 오전 6:52,MSAI01,Front Finger 2 Not Open ,LV07SH01            
2023-10-06 오전 6:51,MSAI01,Order repair timeout,LV10SH01            
2023-10-06 오전 6:47,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-06 오전 6:30,MSAI01,Back Finger 2 Not Closed,LV10SH01            
2023-10-06 오전 6:23,MSAI01,Load Runtime Fault on Conveyor,LR06RI12            
2023-10-06 오전 6:23,MSAI01,Lift Securing Pin Not in Bracket,ER01LO00            
2023-10-06 오전 6:23,MSAI01,Lift Securing Pin Not in Bracket,EL01LO00            
2023-10-06 오전 6:20,MSAI01,X: Shuttle Moved with No Order Data ,LV06SH01            
2023-10-06 오전 4:40,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-06 오전 4:37,MSAI01,"Pick Location Deep, Front Bin Occupied",LV12SH01            
2023-10-06 오전 4:37,MSAI01,Too Many Consecutive Bin Blocked Faults ,LV12SH01            
2023-10-06 오전 4:31,MSAI01,"Pick Location Deep, Front Bin Occupied",LV12SH01            
2023-10-06 오전 4:04,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-06 오전 3:55,MSAI01,W: Max Current Duration Exceeded,LV13SH01            
2023-10-06 오전 3:52,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-06 오전 3:42,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-06 오전 3:35,MSAI01,Gap between loads too small ,LV06SH01            
2023-10-06 오전 1:30,MSAI01,"Data Present, No Logical Load Presence",LL09RO11            
2023-10-06 오전 12:12,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-06 오전 12:10,MSAI01,Lift Securing Pin Not in Bracket,ER01LO00            
2023-10-06 오전 12:10,MSAI01,Lift Securing Pin Not in Bracket,EL01LO00            
2023-10-06 오전 12:09,MSAI01,Too Many Consecutive Bin Blocked Faults ,LV12SH01            
2023-10-05 오후 11:58,MSAI01,"Pick Location Deep, Front Bin Occupied",LV12SH01            
2023-10-05 오후 10:38,MSAI01,Gap between loads too small ,LV06SH01            
2023-10-05 오후 10:27,MSAI01,"Pick Location Deep, Front Bin Occupied",LV12SH01            
2023-10-05 오후 8:43,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 8:43,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 8:01,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 7:57,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 5:06,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 4:12,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 4:05,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 4:05,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 4:02,MSAI01,Load Runtime Fault on Conveyor,LR13RI11            
2023-10-05 오후 4:02,MSAI01,Lift Securing Pin Not in Bracket,ER01LO00            
2023-10-05 오후 4:02,MSAI01,Lift Securing Pin Not in Bracket,EL01LO00            
2023-10-05 오후 3:58,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 3:58,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 3:57,MSAI01,Conveyor Gap Sensor Blocked ,ER01LO04            
2023-10-05 오후 3:55,MSAI01,Load Runtime Fault on Conveyor,LR13RI11            
2023-10-05 오후 3:55,MSAI01,Load Runtime Fault on Conveyor,LR01RI11            
2023-10-05 오후 3:55,MSAI01,Lift Securing Pin Not in Bracket,ER01LO00            
2023-10-05 오후 3:55,MSAI01,Lift Securing Pin Not in Bracket,EL01LO00            
2023-10-05 오후 3:53,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 3:53,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 3:53,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 3:51,MSAI01,"Shuttle Load Overhang, Both Sides ",LV11SH01            
2023-10-05 오후 3:35,MSAI01,Lift Securing Pin Not in Bracket,ER01LO00            
2023-10-05 오후 3:35,MSAI01,Lift Securing Pin Not in Bracket,EL01LO00            
2023-10-05 오후 3:28,MSAI01,"Drop Location Deep, Front Bin Occupied",LV11SH01            
2023-10-05 오후 2:12,MSAI01,Motor Stalled ,LR08RI12            
2023-10-05 오후 2:03,MSAI01,Motor Stalled ,LR03RI12            
2023-10-05 오후 2:02,MSAI01,Motor Stalled ,LR08RI12            
