Time / Date,Area,Description,Device
2023-11-23 오전 12:22,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-23 오전 12:22,PC02,EZ14 Tripped,                    
2023-11-23 오전 12:22,PC02,LC2058ASafety Light Curtain Tripped,LC2058A             
2023-11-23 오전 12:00,PC02,P2116Lift Sensor Fault,P2116               
2023-11-22 오후 11:37,PC02,P2127A Stretch Wrapper Fault,FSM_SW_DB           
2023-11-22 오후 10:54,PC02,EZ14 ESTOP S15 reset required,                    
2023-11-22 오후 10:52,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-22 오후 10:52,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-22 오후 10:52,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-22 오후 10:52,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-22 오후 10:51,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-22 오후 10:51,PC02,EZ14 ESTOP S15 Activated,EZ14                
2023-11-22 오후 10:50,PC02,EZ14 ESTOP S15 reset required,                    
2023-11-22 오후 10:47,PC02,Profile Check P2059 Rear Sensor blocked for too long,                    
2023-11-22 오후 10:47,PC02,EZ14 Tripped,                    
2023-11-22 오후 10:47,PC02,LC2058ASafety Light Curtain Tripped,LC2058A             
2023-11-22 오후 10:47,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-22 오후 10:47,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-22 오후 10:47,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-22 오후 10:47,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-22 오후 10:47,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-22 오후 10:47,PC02,EZ14 ESTOP S15 Activated,EZ14                
2023-11-22 오후 10:45,PC02,EZ14 ESTOP S15 reset required,                    
2023-11-22 오후 10:44,PC02,P2138 Conveyor Movimot Drive Fault,P2138               
2023-11-22 오후 10:44,PC02,P2139 Conveyor Movimot Drive Fault,P2139               
2023-11-22 오후 10:44,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-22 오후 10:44,PC02,P2115A Pallet Stacker Fault - Error code102,P2115A              
2023-11-22 오후 10:44,PC02,P2103A Pallet Stacker Fault - Error code102,P2103A              
2023-11-22 오후 10:44,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-22 오후 10:44,PC02,WEST Shuttle car - Unit Control Fault - Error code 25,SC_Car_WEST         
2023-11-22 오후 10:44,PC02,EZ14 ESTOP S15 Activated,EZ14                
2023-11-22 오후 10:27,PC02,LC2002ASafety Light Curtain Tripped,LC2002A             
2023-11-22 오후 10:19,PC02,WEST Shuttle car - Unit Control Fault - Error code 22,SC_Car_WEST         
2023-11-22 오후 9:49,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK reset required,                    
2023-11-22 오후 9:46,PC02,TOP Shuttle car - Unit Control Fault - Error code 25,SC_Car_TOP          
2023-11-22 오후 9:46,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK Activated,EZ12A_CC3_IncomingIn
2023-11-22 오후 9:26,PC02,TOP Shuttle car - Unit Control Fault - Error code 35,SC_Car_TOP          
2023-11-22 오후 9:26,PC02,TOP Shuttle car - Unit Control Fault - Error code 35,SC_Car_TOP          
2023-11-22 오후 9:25,PC02,TOP Shuttle car - Unit Control Fault - Error code 35,SC_Car_TOP          
2023-11-22 오후 9:22,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK reset required,                    
2023-11-22 오후 9:21,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK Activated,EZ12A_CC3_IncomingIn
2023-11-22 오후 9:19,PC02,TOP Shuttle car - Unit Control Fault - Error code 35,SC_Car_TOP          
2023-11-22 오후 7:55,PC02,EZ12 Tripped,                    
2023-11-22 오후 7:55,PC02,LC2028ASafety Light Curtain Tripped,LC2028A             
2023-11-22 오후 7:52,PC02,TOP Shuttle car - Unit Control Fault - Error code 35,SC_Car_TOP          
