Time / Date,Area,Description,Device
2023-11-04 오전 11:33,MSAI03,Order repair timeout,LV14SH01            
2023-11-04 오전 11:24,MSAI03,Load Runtime Fault on Conveyor,LR15RI11            
2023-11-04 오전 10:44,MSAI03,Bin Empty ,LV14SH01            
2023-11-04 오전 10:26,MSAI03,Hall Sensor Error ,LR08RI12            
2023-11-04 오전 6:57,MSAI03,Load Runtime Fault on Conveyor,LR01RI12            
2023-11-04 오전 6:54,MSAI03,Front Finger 2 Not Closed ,LV01SH01            
2023-11-04 오전 6:52,MSAI03,Conveyor Gap Sensor Blocked ,ER01LO04            
2023-11-04 오전 6:52,MSAI03,Load Runtime Fault on Conveyor,LR10RI12            
2023-11-04 오전 6:50,MSAI03,Conveyor Gap Sensor Blocked ,ER01LO04            
2023-11-04 오전 6:50,MSAI03,Load Runtime Fault on Conveyor,LR07RI12            
2023-11-04 오전 6:50,MSAI03,Lift Conveyor Overhang Fault Side B ,ER01LO00            
2023-11-04 오전 6:48,MSAI03,Conveyor Gap Sensor Blocked ,ER01LO04            
2023-11-04 오전 6:48,MSAI03,Load Runtime Fault on Conveyor,LR01RI12            
2023-11-04 오전 6:47,MSAI03,Load Runtime Fault on Conveyor,LR12RI11            
2023-11-04 오전 6:43,MSAI03,X: Shuttle Moved with No Order Data ,LV07SH01            
2023-11-04 오전 6:42,MSAI03,Front Finger 2 Not Closed ,LV10SH01            
2023-11-04 오전 6:42,MSAI03,Front Finger 2 Not Closed ,LV01SH01            
2023-11-04 오전 6:42,MSAI03,Lift Conveyor Overhang Fault Side B ,ER01LO00            
2023-11-04 오전 6:26,MSAI03,Conveyor Gap Sensor Blocked ,ER01LO04            
2023-11-04 오전 6:26,MSAI03,Lift Conveyor Overhang Fault Side B ,ER01LO00            
2023-11-04 오전 5:54,MSAI03,Load Runtime Fault on Conveyor,EL01LO01            
2023-11-04 오전 2:27,MSAI03,Motor Stalled ,EL01LO04            
2023-11-03 오후 9:40,MSAI03,Hall Sensor Error ,LR05RI12            
2023-11-03 오후 9:37,MSAI03,Hall Sensor Error ,LL07RO11            
2023-11-03 오전 2:16,MSAI03,Gap between loads too small ,LV09SH01            
2023-11-03 오전 2:15,MSAI03,Gap between loads too small ,LV09SH01            
2023-11-03 오전 1:45,MSAI03,Front Finger 2 Not Closed ,LV09SH01            
2023-11-03 오전 1:38,MSAI03,Motor Stalled ,EL01LO04            
2023-11-02 오후 9:57,MSAI03,Lift Conveyor Overhang Fault Side B ,EL01LO00            
2023-11-02 오후 8:38,MSAI03,Load Runtime Fault on Conveyor,LR15RI11            
2023-11-02 오후 8:38,MSAI03,Load Runtime Fault on Conveyor,LR15RI11            
2023-11-02 오후 8:24,MSAI03,Load Runtime Fault on Conveyor,LR15RI11            
2023-11-02 오후 8:21,MSAI03,Load Runtime Fault on Conveyor,LR15RI11            
2023-11-02 오후 8:10,MSAI03,Load Runtime Fault on Conveyor,LR09RI11            
2023-11-02 오후 8:07,MSAI03,Load Runtime Fault on Conveyor,LR06RI12            
2023-11-02 오후 7:56,MSAI03,Front Finger 1 Not Closed ,LV10SH01            
2023-11-02 오후 3:50,MSAI03,Motor Stalled ,LR08RI12            
2023-11-02 오후 1:12,MSAI03,Load Runtime Fault on Conveyor,LR07RI11            
2023-11-02 오전 11:06,MSAI03,Order repair timeout,LV06SH01            
2023-11-02 오전 11:02,MSAI03,Load Runtime Fault on Conveyor,LR06RI12            
2023-11-02 오전 10:31,MSAI03,X: Shuttle Moved with No Order Data ,LV06SH01            
