,Time / Date,Active Time/Date,Area,Description,Device
1724,2023-09-05 오전 3:33,2023-09-05 오전 3:33,PC01,ST11301 STOP Button Activated  ,ST11301             
1727,2023-09-05 오전 3:33,2023-09-05 오전 3:33,PC01,ST11301 STOP Button Activated  ,ST11301             
1730,2023-09-05 오전 3:33,2023-09-05 오전 3:33,PC01,ST11301 STOP Button Activated  ,ST11301             
1733,2023-09-05 오전 3:33,2023-09-05 오전 3:33,PC01,ST11301 STOP Button Activated  ,ST11301             
1736,2023-09-05 오전 3:33,2023-09-05 오전 3:33,PC01,ST11301 STOP Button Activated  ,ST11301             
1743,2023-09-05 오전 3:33,2023-09-05 오전 3:33,PC01,EZ07 ESTOP Cleared. Press Start to Restart.  ,EZ07                
1745,2023-09-05 오전 3:33,2023-09-05 오전 3:33,PC01,ST11301 STOP Button Activated  ,ST11301             
1746,2023-09-05 오전 3:33,2023-09-05 오전 3:33,PC01,EZ07 Tripped  ,EZ07                
1747,2023-09-05 오전 3:33,2023-09-05 오전 3:33,PC01,EZ07 ESTOP 01 Activated  ,EZ07                
1750,2023-09-05 오전 3:32,2023-09-05 오전 3:32,PC01,ST11301 STOP Button Activated  ,ST11301             
1753,2023-09-05 오전 3:32,2023-09-05 오전 3:32,PC01,ST11331 STOP Button Activated  ,ST11331             
1756,2023-09-05 오전 3:32,2023-09-05 오전 3:32,PC01,ST11301 STOP Button Activated  ,ST11301             
1759,2023-09-05 오전 3:32,2023-09-05 오전 3:32,PC01,ST11301 STOP Button Activated  ,ST11301             
1762,2023-09-05 오전 3:31,2023-09-05 오전 3:31,PC01,ST11301 STOP Button Activated  ,ST11301             
1765,2023-09-05 오전 3:31,2023-09-05 오전 3:31,PC01,ST11301 STOP Button Activated  ,ST11301             
1766,2023-09-05 오전 3:30,2023-09-05 오전 3:30,PC01,P1132 End Transfer PE Fault  ,P1132               
1767,2023-09-05 오전 3:30,2023-09-05 오전 3:30,PC01,P1133 End Transfer PE Fault  ,P1133               
1770,2023-09-05 오전 3:30,2023-09-05 오전 3:30,PC01,ST11301 STOP Button Activated  ,ST11301             
1773,2023-09-05 오전 3:29,2023-09-05 오전 3:29,PC01,ST11301 STOP Button Activated  ,ST11301             
1776,2023-09-05 오전 3:29,2023-09-05 오전 3:29,PC01,ST11301 STOP Button Activated  ,ST11301             
1784,2023-09-05 오전 3:28,2023-09-05 오전 3:28,PC01,P1130 End Transfer PE Fault  ,P1130               
1785,2023-09-05 오전 3:28,2023-09-05 오전 3:28,PC01,P1131 End Transfer PE Fault  ,P1131               
2186,2023-09-05 오전 2:05,2023-09-05 오전 2:05,PC01,ST11301 STOP Button Activated  ,ST11301             
2207,2023-09-05 오전 2:02,2023-09-05 오전 2:02,PC01,P1131 Q03 Pallet transfer run time fault  ,P1131               
2349,2023-09-05 오전 1:27,2023-09-05 오전 1:27,PC01,P1211 LPA Not Online  ,P1211_LPA           
2434,2023-09-05 오전 1:14,2023-09-05 오전 1:14,PC01,ST10251 STOP Button Activated  ,ST10251             
2480,2023-09-05 오전 1:06,2023-09-05 오전 1:06,PC01,P1032 End Transfer PE Fault  ,P1032               
2481,2023-09-05 오전 1:06,2023-09-05 오전 1:06,PC01,P1100 End Transfer PE Fault  ,P1100               
2498,2023-09-05 오전 1:05,2023-09-05 오전 1:05,PC01,P1211 Running Low On One Or More Consumable(s)  ,P1211_LPA           
3546,2023-09-04 오후 11:06,2023-09-04 오후 11:06,PC01,P1211 LPA Not Online  ,P1211_LPA           
3547,2023-09-04 오후 11:06,2023-09-04 오후 11:06,PC01,P1211 LPA Faulted - See Device For Details  ,P1211_LPA           
3588,2023-09-04 오후 11:00,2023-09-04 오후 11:00,PC01,P1123 Q01 Pallet transfer run time fault  ,P1123               
3591,2023-09-04 오후 11:00,2023-09-04 오후 11:00,PC01,ST11141 STOP Button Activated  ,ST11141             
3889,2023-09-04 오후 10:22,2023-09-04 오후 10:22,PC01,ST11301 STOP Button Activated  ,ST11301             
3905,2023-09-04 오후 10:20,2023-09-04 오후 10:20,PC01,P1131 Q03 Pallet transfer run time fault  ,P1131               
4079,2023-09-04 오후 9:56,2023-09-04 오후 9:56,PC01,P1123 Q01 Pallet transfer run time fault  ,P1123               
4087,2023-09-04 오후 9:55,2023-09-04 오후 9:55,PC01,P1123 Q01 Pallet transfer run time fault  ,P1123               
4136,2023-09-04 오후 9:49,2023-09-04 오후 9:49,PC01,P1151[P1151] ESS Lifter Fault  ,P1151               
