Time / Date,Area,Description,Device
2023-11-15 오전 9:23,CC04,Fault data without occupation Digital Alarm,P2522
2023-11-15 오전 8:41,CC04,Jam or sensor fault Digital Alarm,P2521
2023-11-15 오전 8:40,CC04,Fault occupied without data Digital Alarm,P2521
2023-11-15 오전 8:36,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 8:36,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 8:21,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 8:20,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 8:16,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 8:16,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 8:14,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 8:14,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 8:14,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 8:13,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 8:11,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 7:45,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 7:42,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 7:41,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 7:40,CC04,Jam or sensor fault Digital Alarm,P2594_Z2
2023-11-15 오전 7:40,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 7:39,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 7:38,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 7:38,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 7:37,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 7:35,CC04,Fault occupied without data Digital Alarm,P2522
2023-11-15 오전 7:35,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 7:34,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 7:33,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 7:30,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-15 오전 3:40,CC04,Fault occupied without data Digital Alarm,P2541
2023-11-14 오후 11:20,CC04,Fault data without occupation Digital Alarm,P2631_Z2
2023-11-14 오후 11:20,CC04,Fault occupied Without data Digital Alarm,P2631_Z3
2023-11-14 오후 9:10,CC04,Fault occupied without data Digital Alarm,P2606
2023-11-14 오후 9:10,CC04,Fault data without occupation Digital Alarm,P2608
2023-11-14 오후 9:10,CC04,Fault occupied without data Digital Alarm,P2606
2023-11-14 오후 7:26,CC04,Fault occupied without data Digital Alarm,P2503
2023-11-14 오후 7:00,CC04,Fault data without occupation Digital Alarm,P2513
2023-11-14 오후 6:57,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-14 오후 6:57,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-14 오후 6:48,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-14 오후 6:48,CC04,Fault data without occupation Digital Alarm,P2631_Z2
2023-11-14 오후 6:48,CC04,Fault occupied Without data Digital Alarm,P2631_Z3
2023-11-14 오후 6:47,CC04,Fault occupied Without data Digital Alarm,P2631_Z5
2023-11-14 오후 6:47,CC04,Fault data without occupation Digital Alarm,P2631_Z4
2023-11-14 오후 6:46,CC04,Fault data without occupation Digital Alarm,P2631_Z6
2023-11-14 오후 6:46,CC04,Fault occupied Without data Digital Alarm,P2631_Z7
2023-11-14 오후 6:45,CC04,Fault occupied Without data Digital Alarm,P2631_Z9
2023-11-14 오후 6:45,CC04,Fault data without occupation Digital Alarm,P2631_Z8
2023-11-14 오후 6:40,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-11-14 오후 6:33,CC04,Fault data without occupation Digital Alarm,P2631_Z10
2023-11-14 오후 6:33,CC04,Fault occupied Without data Digital Alarm,P2631_Z11
2023-11-14 오후 2:43,CC04,Jam or sensor fault Digital Alarm,P2607
2023-11-14 오후 2:27,CC04,Frequency Inverter fault Digital Alarm,P2609
2023-11-14 오전 11:37,CC04,Fault occupied without data Digital Alarm,P2514
2023-11-14 오전 11:37,CC04,Fault occupied without data Digital Alarm,P2512
2023-11-14 오전 11:33,CC04,Fault occupied without data Digital Alarm,P2503
2023-11-14 오전 10:47,CC04,Fault data without occupation Digital Alarm,P2513
2023-11-14 오전 10:47,CC04,Jam or sensor fault Digital Alarm,P2512
2023-11-14 오전 10:20,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-14 오전 10:18,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-14 오전 10:17,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-14 오전 10:17,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-14 오전 10:14,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-14 오전 7:48,CC04,Jam or sensor fault Digital Alarm,P2594_Z1
2023-11-14 오전 2:19,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-14 오전 2:19,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-14 오전 2:14,CC04,Fault data without occupation Digital Alarm,P2521
2023-11-14 오전 1:47,CC04,Fault data without occupation Digital Alarm,P2628
2023-11-14 오전 1:47,CC04,Fault occupied without data Digital Alarm,P2627
2023-11-14 오전 1:45,CC04,Fault data without occupation Digital Alarm,P2610
2023-11-14 오전 12:56,CC04,Fault data without occupation Digital Alarm,P2610
2023-11-14 오전 12:44,CC04,Fault data without occupation Digital Alarm,P2609
2023-11-14 오전 12:25,CC04,Fault data without occupation Digital Alarm,P2609
2023-11-13 오후 10:36,CC04,Fault occupied without data Digital Alarm,P2610
2023-11-13 오후 10:35,CC04,Fault data without occupation Digital Alarm,P2609
2023-11-13 오후 10:34,CC04,Jam or sensor fault Digital Alarm,P2609
